Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy
0,0.0,589234813490.7341,64400739.144251674,589299214229.8784
10,0.005,2356934248300.131,433.17946267844115,2356934248733.3105
20,0.01,2356934268984.378,909.583581557886,2356934269893.9614
30,0.015,2356944873982.9707,120.83193288054977,2356944874103.8027
40,0.02,2431356768999.389,2304.1215720945484,2431356771303.5107
