Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy,Temperature,Pressure,Phase,Max_Cluster_Size,Avg_Cluster_Size
0,0.0,7.16610628741387e-07,-6.3843710537158715,-6.384370337105243,7.962340319348745e-09,-0.0018949622745830753,GAS,3,1.2244897959183674
10,0.005,0.00030854014778234685,-6.38468356562639,-6.384375025478608,3.428223864248298e-06,-0.0018952706384468842,GAS,3,1.2244897959183674
20,0.01,0.0011466871064624558,-6.385553896661977,-6.384407209555515,1.2740967849582842e-05,-0.0018961326517433407,GAS,3,1.2244897959183674
30,0.015,0.0024743058415274155,-6.386966785895997,-6.38449248005447,2.7492287128082395e-05,-0.0018975368722368062,GAS,3,1.2244897959183674
40,0.02,0.00425206257047131,-6.388906481840282,-6.38465441926981,4.7245139671903443e-05,-0.0018994701211090292,GAS,3,1.2244897959183674
50,0.025,0.006442140044518207,-6.391356816970596,-6.384914676926078,7.157933382798007e-05,-0.0019019176382726146,GAS,3,1.2244897959183674
60,0.03,0.009008237970774519,-6.394301283980516,-6.385293046009742,0.00010009153300860576,-0.0019048632389303982,GAS,3,1.2244897959183674
70,0.035,0.011915574158269774,-6.397723112800671,-6.385807538642402,0.0001323952684252197,-0.0019082894701345657,GAS,3,1.2244897959183674
80,0.04,0.01513088545982575,-6.40160534747009,-6.3864744620102645,0.00016812094955361945,-0.0019121777661488635,GAS,3,1.2244897959183674
90,0.045,0.018622427686712694,-6.405930922007493,-6.387308494320781,0.0002069158631856966,-0.0019165086014831505,GAS,3,1.2244897959183674
100,0.05,0.022359973781806253,-6.410682734500315,-6.388322760718509,0.0002484441531311806,-0.0019212616405489978,GAS,3,1.2244897959183674
110,0.055,0.02631480964733125,-6.41584371870646,-6.389528909059129,0.0002923867738592361,-0.0019264158829751276,GAS,3,1.2244897959183674
120,0.06,0.030459727133253824,-6.421396912545917,-6.390937185412663,0.00033844141259170915,-0.001931949803720197,GAS,3,1.2244897959183674
130,0.065,0.034769013800097615,-6.4273255229450434,-6.392556509144946,0.0003863223755566402,-0.0019378414872258773,GAS,3,1.2244897959183674
140,0.07,0.039218439173736616,-6.433612986582926,-6.394394547409189,0.0004357604352637402,-0.0019440687549608841,GAS,3,1.2244897959183674
150,0.075,0.0437852373080938,-6.440243026175812,-6.3964577888677185,0.00048650263675659774,-0.0019506092858171931,GAS,3,1.2244897959183674
160,0.08,0.04844808556341916,-6.447199702020319,-6.3987516164569,0.0005383120618157684,-0.001957440728928536,GAS,3,1.2244897959183674
170,0.085,0.05318707959194946,-6.454467458597341,-6.401280379005391,0.0005909675510216607,-0.0019645408085881342,GAS,3,1.2244897959183674
180,0.09,0.05798370459851568,-6.462031166116024,-6.404047461517508,0.000644263384427952,-0.0019718874210454245,GAS,3,1.2244897959183674
190,0.095,0.06282080301056558,-6.469876156948546,-6.40705535393798,0.0006980089223396176,-0.0019794587230583453,GAS,3,1.2244897959183674
200,0.1,0.06768253874982502,-6.477988256972714,-6.410305718222889,0.0007520282083313891,-0.001987233212168707,GAS,3,1.2244897959183674
210,0.105,0.07255435834636718,-6.486353811898374,-6.413799453552007,0.0008061595371818576,-0.0019951897987514635,GAS,3,1.2244897959183674
220,0.11,0.07742294917531735,-6.494959708706161,-6.417536759530844,0.0008602549908368595,-0.002003307869963246,GAS,3,1.2244897959183674
230,0.115,0.08227619512708206,-6.5037933923724305,-6.421517197245349,0.0009141799458564674,-0.002011567345782862,GAS,3,1.2244897959183674
240,0.12,0.0871031300442776,-6.512842878092856,-6.425739748048579,0.0009678125560475288,-0.002019948727394458,GAS,3,1.2244897959183674
250,0.125,0.09189388927299653,-6.522096759248126,-6.43020286997513,0.0010210432141444059,-0.002028433138213053,GAS,3,1.2244897959183674
260,0.13,0.09663965968331747,-6.531544211380672,-6.434904551697355,0.0010737739964813053,-0.002037002357893926,GAS,3,1.2244897959183674
270,0.135,0.10133262851473238,-6.541174992469321,-6.439842363954589,0.0011259180946081376,-0.0020456388496994677,GAS,3,1.2244897959183674
280,0.14,0.10596593139717422,-6.55097943980184,-6.445013508404666,0.0011773992377463803,-0.002054325781622831,GAS,3,1.2244897959183674
290,0.145,0.11053359988832841,-6.560948463752638,-6.450414863864309,0.0012281511098703156,-0.002063047041685466,GAS,3,1.2244897959183674
300,0.15,0.11503050885366864,-6.57107353877503,-6.456043029921362,0.0012781167650407627,-0.0020717872478363025,GAS,3,1.2244897959183674
310,0.155,0.1194523239979044,-6.581346691916238,-6.461894367918333,0.00132724804442116,-0.0020805317528865518,GAS,3,1.2244897959183674
320,0.16,0.12379544983598191,-6.59176048915717,-6.467965039321188,0.0013755049981775769,-0.002089266644912849,GAS,3,1.2244897959183674
330,0.165,0.12805697836910981,-6.6023080198706,-6.47425104150149,0.0014228553152123313,-0.002097978743557048,GAS,3,1.2244897959183674
340,0.17,0.13223463870711394,-6.612982879679865,-6.48074824097275,0.001469273763412377,-0.0021066555926415663,GAS,3,1.2244897959183674
350,0.17500000000000002,0.13632674785332435,-6.623779151986491,-6.487452404133166,0.001514741642814715,-0.0021152854495066686,GAS,3,1.2244897959183674
360,0.18,0.14033216284267525,-6.634691388420035,-6.49435922557736,0.0015592462538075028,-0.0021238572714604503,GAS,3,1.2244897959183674
370,0.185,0.14425023439820603,-6.645714588446721,-6.501464354048514,0.0016027803822022892,-0.002132360699714391,GAS,3,1.2244897959183674
380,0.19,0.14808076224606978,-6.656844178356242,-6.508763416110172,0.0016453418027341086,-0.002140786041157894,GAS,3,1.2244897959183674
390,0.195,0.15182395220482384,-6.66807598982806,-6.516252037623237,0.0016869328022758204,-0.002149124248303941,GAS,3,1.2244897959183674
400,0.2,0.15548037514145524,-6.679406238260641,-6.523925863119185,0.0017275597237939471,-0.0021573668977164185,GAS,3,1.2244897959183674
410,0.20500000000000002,0.15905092786450656,-6.6908315010288435,-6.531780573164337,0.0017672325318278507,-0.0021655061672070947,GAS,3,1.2244897959183674
420,0.21,0.162536796003983,-6.702348695817359,-6.539811899813376,0.0018059644000442555,-0.0021735348120678543,GAS,3,1.2244897959183674
430,0.215,0.16593941890854735,-6.713955059160735,-6.548015640252188,0.0018437713212060816,-0.002181446140581256,GAS,3,1.2244897959183674
440,0.22,0.16926045657294764,-6.72564812530414,-6.556387668731192,0.0018806717396994182,-0.0021892339890309327,GAS,3,1.2244897959183674
450,0.225,0.1725017585926898,-6.737425705483417,-6.564923946890727,0.001916686206585442,-0.002196892696411303,GAS,3,1.2244897959183674
460,0.23,0.17566533512870056,-6.749285867708179,-6.573620532579478,0.0019518370569855618,-0.0022044170790161237,GAS,3,1.2244897959183674
470,0.23500000000000001,0.17875332985208883,-6.761226917117964,-6.582473587265875,0.0019861481094676538,-0.002211802405065454,GAS,3,1.2244897959183674
480,0.24,0.1817679948280795,-6.773247376968607,-6.591479382140528,0.002019644386978661,-0.0022190443695118954,GAS,3,1.2244897959183674
490,0.245,0.1847116672887035,-6.78534597029431,-6.600634303005607,0.002052351858763372,-0.002226139069149426,GAS,3,1.2244897959183674
500,0.25,0.18758674823580504,-6.797521602280091,-6.609934854044286,0.002084297202620056,-0.002233082978131945,GAS,3,1.2244897959183674
510,0.255,0.19039568280929584,-6.80977334336965,-6.619377660560354,0.002115507586769954,-0.0022398729239929654,GAS,3,1.2244897959183674
520,0.26,0.19314094235024926,-6.8221004131249146,-6.6289594707746655,0.0021460104705583252,-0.0022465060642441873,GAS,3,1.2244897959183674
530,0.265,0.19582500808429154,-6.834502164845808,-6.638677156761516,0.0021758334231587947,-0.0022529798636176045,GAS,3,1.2244897959183674
540,0.27,0.1984503563477143,-6.846978070951971,-6.648527714604257,0.0022050039594190478,-0.0022592920720039713,GAS,3,1.2244897959183674
550,0.275,0.20101944527670024,-6.859527709122128,-6.658508263845428,0.002233549391963336,-0.0022654407031296596,GAS,3,1.2244897959183674
560,0.28,0.2035347028789228,-6.872150749181767,-6.668616046302844,0.002261496698654698,-0.0022714240140050378,GAS,3,1.2244897959183674
570,0.28500000000000003,0.20599851640645334,-6.884846940725261,-6.678848424318807,0.002288872404516148,-0.0022772404851677834,GAS,3,1.2244897959183674
580,0.29,0.20841322294929857,-6.897616101455154,-6.6892028785058555,0.0023157024772144283,-0.002282888801738083,GAS,3,1.2244897959183674
590,0.295,0.21078110116989518,-6.910458106217985,-6.699677005048089,0.0023420122352210576,-0.002288367835295287,GAS,3,1.2244897959183674
600,0.3,0.2131043641004378,-6.923372876713986,-6.710268512613548,0.002367826267782642,-0.0022936766265799894,GAS,3,1.25
610,0.305,0.21538515292691732,-6.936360371855787,-6.720975218928869,0.0023931683658546367,-0.002298814369020543,GAS,3,1.25
620,0.31,0.21762553168614104,-6.949420578750243,-6.731795047064102,0.002418061463179345,-0.0023037803930787103,GAS,3,1.25
630,0.315,0.21982748280471157,-6.962553504276201,-6.74272602147149,0.0024425275867190174,-0.002308574151405479,GAS,3,1.25
640,0.32,0.22199290341191094,-6.975759167230909,-6.753766263818998,0.0024665878156878993,-0.0023131952047952976,GAS,3,1.25
650,0.325,0.22412360236160217,-6.9890375910172144,-6.764913988655612,0.0024902622484622465,-0.002317643208924405,GAS,3,1.25
660,0.33,0.22622129790158313,-7.002388796844154,-6.776167498942571,0.002513569976684257,-0.0023219179018572882,GAS,3,1.25
670,0.335,0.2282876159322527,-7.015812797413896,-6.7875251814816435,0.002536529065913919,-0.002326019092303739,GAS,3,1.25
680,0.34,0.23032408879994937,-7.029309591068374,-6.798985502268425,0.0025591565422216594,-0.002329946648608141,GAS,3,1.25
690,0.34500000000000003,0.2323321545738493,-7.042879156370386,-6.810547001796537,0.002581468384153881,-0.0023337004884520594,GAS,3,1.25
700,0.35000000000000003,0.23431315675884978,-7.056521447094428,-6.8222082903355785,0.0026034795195427752,-0.0023372805692509066,GAS,3,1.25
710,0.355,0.2362683444003757,-7.0702363876041385,-6.833968043203763,0.002625203826670841,-0.0023406868792255654,GAS,3,1.25
720,0.36,0.23819887254052102,-7.084023868594327,-6.845824996053806,0.0026466541393391223,-0.0023439194291304194,GAS,3,1.25
730,0.365,0.240105802988343,-7.097883743177262,-6.857777940188919,0.0026678422554260333,-0.002346978244619392,GAS,3,1.25
740,0.37,0.24199010537046736,-7.111815823294145,-6.8698257179236775,0.0026887789485607484,-0.0023498633592328043,GAS,3,1.25
750,0.375,0.2438526584314018,-7.125819876434586,-6.881967218003185,0.0027094739825711312,-0.002352574807988754,GAS,3,1.25
760,0.38,0.24569425155610525,-7.1398956226484875,-6.894201371092382,0.0027299361284011696,-0.002355112621563611,GAS,3,1.25
770,0.385,0.24751558649039823,-7.154042731836371,-6.906527145345972,0.002750173183226647,-0.002357476821047706,GAS,3,1.25
780,0.39,0.24931727923772454,-7.168260821306242,-6.918943542068517,0.002770191991530273,-0.0023596674132636995,GAS,3,1.25
790,0.395,0.2510998621135817,-7.182549453586425,-6.931449591472844,0.0027899984679286855,-0.0023616843866363694,GAS,3,1.25
800,0.4,0.25286378594162434,-7.1969081344861925,-6.944044348544568,0.002809597621573604,-0.002363527707604066,GAS,3,1.25
810,0.405,0.25460942237799944,-7.2113363113972655,-6.956726889019266,0.0028289935819777717,-0.0023651973175638627,GAS,3,1.25
820,0.41000000000000003,0.25633706635290954,-7.225833371831472,-6.969496305478563,0.0028481896261434393,-0.002366693130343693,GAS,3,1.25
830,0.41500000000000004,0.25804693862069467,-7.240398642191471,-6.982351703570776,0.0028671882068966076,-0.002368015030196479,GAS,3,1.25
840,0.42,0.25973918841189886,-7.255031386773291,-6.995292198361392,0.002885990982354432,-0.002369162870312969,GAS,3,1.25
850,0.425,0.26141389618281985,-7.269730807001131,-7.008316910818311,0.002904598846475776,-0.002370136471851114,GAS,3,1.25
860,0.43,0.26307665777932465,-7.288337176847734,-7.025260519068409,0.0029230739753258296,-0.002373207607028744,GAS,3,1.25
870,0.435,0.2647247756578253,-7.303176283279972,-7.038451507622146,0.002941386396198059,-0.002373835607534049,GAS,3,1.25
880,0.44,0.26635512135021244,-7.318079624182383,-7.051724502832171,0.002959501348335694,-0.002374288771536962,GAS,3,1.25
890,0.445,0.26796753104893206,-7.333046143682977,-7.065078612634045,0.002977417011654801,-0.0023745667891399416,GAS,3,1.25
900,0.45,0.26956178738959136,-7.348074722943795,-7.078512935554204,0.0029951309709954593,-0.002374669321299475,GAS,3,1.25
910,0.455,0.2711376227791,-7.363164180885642,-7.092026558106542,0.003012640253101111,-0.0023745960019858387,GAS,3,1.25
920,0.46,0.27269472283520907,-7.3783132751930935,-7.1056185523578845,0.0030299413648356564,-0.002374346440881091,GAS,3,1.25
930,0.465,0.27423272994394754,-7.39352070361197,-7.119287973668023,0.003047030332710528,-0.002373920226621892,GAS,3,1.25
940,0.47000000000000003,0.27575124694208425,-7.4087851055525595,-7.133033858610475,0.003063902743800936,-0.0023733169305937257,GAS,3,1.25
950,0.47500000000000003,0.27724984093219024,-7.424105064012437,-7.146855223080247,0.0030805537881354473,-0.00237253611128338,GAS,3,1.25
960,0.48,0.2787280472381033,-7.439479107833594,-7.160751060595491,0.003096978302645592,-0.002371577319195982,GAS,3,1.25
970,0.485,0.28018537350861017,-7.454905714308908,-7.174720340800298,0.003113170816762335,-0.0023704401023424177,GAS,3,1.25
980,0.49,0.2816213039769399,-7.470383312153003,-7.188762008176063,0.0031291255997437767,-0.002369124012301707,GAS,3,1.25
990,0.495,0.2830353038831872,-7.485910284852704,-7.202874980969517,0.003144836709813191,-0.0023676286108618417,GAS,3,1.25
1000,0.5,0.28442682406604625,-7.501484974411688,-7.2170581503456415,0.0031602980451782914,-0.0023659534772403536,GAS,3,1.25
1010,0.505,0.2857953057292145,-7.517105685503297,-7.231310379774082,0.0031755033969912724,-0.0023640982158838995,GAS,3,1.25
1020,0.51,0.2871401853865081,-7.532770690044434,-7.245630504657926,0.0031904465042945345,-0.002362062464842985,GAS,3,1.25
1030,0.515,0.288460899988094,-7.5484782322018456,-7.260017332213751,0.003205121110978822,-0.0023598459047151207,GAS,3,1.25
1040,0.52,0.2897568922282871,-7.564226533840383,-7.274469641612096,0.0032195210247587458,-0.0023574482681451934,GAS,3,1.25
1050,0.525,0.29102761603304994,-7.580013800420455,-7.288986184387405,0.0032336401781449995,-0.0023548693498676703,GAS,3,1.2244897959183674
1060,0.53,0.29227254222267834,-7.595838227348956,-7.303565685126278,0.0032474726913630926,-0.0023521090172703937,GAS,3,1.2244897959183674
1070,0.535,0.29349116434213,-7.61169800678478,-7.318206842442651,0.003261012937134778,-0.002349167221453211,GAS,3,1.2244897959183674
1080,0.54,0.29468300464806246,-7.627591334896239,-7.332908330248177,0.003274255607200694,-0.00234604400874918,GAS,3,1.2244897959183674
1090,0.545,0.2958476202378879,-7.643516419562994,-7.347668799325106,0.0032871957804209767,-0.0023427395326683525,GAS,3,1.2244897959183674
1100,0.55,0.29698460930202264,-7.65947148851054,-7.362486879208518,0.003299828992244696,-0.002339254066216962,GAS,3,1.2244897959183674
1110,0.555,0.29809361747603175,-7.675454797859616,-7.377361180383584,0.0033121513052892415,-0.002335588014536158,GAS,3,1.2244897959183674
1120,0.56,0.2991743442645486,-7.691464641066648,-7.392290296802099,0.0033241593807172066,-0.0023317419277957023,GAS,3,1.2244897959183674
1130,0.5650000000000001,0.3002265495037254,-7.707499358225001,-7.407272808721276,0.0033358505500413935,-0.00232771651426854,GAS,3,1.2244897959183674
1140,0.5700000000000001,0.3012500598235679,-7.723557345689417,-7.422307285865849,0.0033472228869285323,-0.0023235126535021203,GAS,3,1.2244897959183674
1150,0.5750000000000001,0.3022447750658811,-7.739637065978314,-7.437392290912433,0.00335827527850979,-0.002319131409491995,GAS,3,1.2244897959183674
1160,0.58,0.30321067460775974,-7.755737057900726,-7.452526383292966,0.003369007495641775,-0.0023145740437525027,GAS,3,1.2244897959183674
1170,0.585,0.30414782353465863,-7.771855946845791,-7.467708123311132,0.0033794202614962072,-0.0023098420281683547,GAS,3,1.2244897959183674
1180,0.59,0.3050563786011792,-7.787992455164152,-7.482936076562972,0.0033895153177908796,-0.0023049370574998616,GAS,3,1.2244897959183674
1190,0.595,0.305936593911878,-7.804145412561384,-7.498208818649506,0.0033992954879097557,-0.002299861061403825,GAS,3,1.2244897959183674
1200,0.6,0.3067888262487823,-7.820313766414556,-7.513524940165774,0.003408764736097581,-0.0022946162158211814,GAS,3,1.2244897959183674
1210,0.605,0.30761353996698393,-7.836496591913893,-7.528883051946909,0.003417928221855377,-0.0022892049535724363,GAS,3,1.2244897959183674
1220,0.61,0.3084113113748409,-7.852693101922589,-7.544281790547748,0.0034267923486093433,-0.0022836299739925885,GAS,3,1.2244897959183674
1230,0.615,0.3091828325110624,-7.868902656439269,-7.559719823928206,0.0034353648056784708,-0.0022778942514285285,GAS,3,1.2244897959183674
1240,0.62,0.3099289142274941,-7.885124771539868,-7.575195857312374,0.003443654602527712,-0.0022720010424147176,GAS,3,1.2244897959183674
1250,0.625,0.31065048848386845,-7.9013591276681625,-7.590708639184294,0.003451672094265205,-0.0022659538913372295,GAS,3,1.2244897959183674
1260,0.63,0.3113486097593677,-7.917605577138541,-7.606256967379173,0.0034594289973263075,-0.0022597566343924387,GAS,3,1.2244897959183674
1270,0.635,0.31202445548570157,-7.933864150709086,-7.621839695223384,0.003466938394285573,-0.002253413401644634,GAS,3,1.2244897959183674
1280,0.64,0.31267932540772353,-7.950135063080237,-7.637455737672514,0.0034742147267524835,-0.002246928616987736,GAS,3,1.2244897959183674
1290,0.645,0.31331463978055224,-7.966418717172084,-7.653104077391532,0.0034812737753394693,-0.002240306995819615,GAS,3,1.2244897959183674
1300,0.65,0.31393193631689764,-7.98271570703404,-7.668783770717142,0.003488132625743307,-0.002233553540244031,GAS,3,1.2244897959183674
1310,0.655,0.31453286580492823,-7.999026819242731,-7.684493953437803,0.003494809620054758,-0.0022266735316248455,GAS,3,1.2244897959183674
1320,0.66,0.3151191863256973,-8.01535303264921,-7.700233846323513,0.0035013242925077477,-0.002219672520330675,GAS,3,1.2244897959183674
1330,0.665,0.3156927560099223,-8.031695516343621,-7.716002760333699,0.003507697288999137,-0.002212556312524971,GAS,3,1.2244897959183674
1340,0.67,0.3162555242868517,-8.048055625716147,-7.731800101429295,0.003513950269853908,-0.0022053309538773583,GAS,3,1.2244897959183674
1350,0.675,0.3168095215930344,-8.064434896505642,-7.747625374912607,0.00352010579547816,-0.002198002710097101,GAS,3,1.2244897959183674
1360,0.68,0.31735796203019184,-8.081555039174749,-7.764197077144557,0.003526199578113243,-0.002191004337118401,GAS,3,1.2244897959183674
1370,0.685,0.31790277581726056,-8.097980023748065,-7.780077247930804,0.0035322530646362286,-0.002183490718811822,GAS,3,1.2244897959183674
1380,0.6900000000000001,0.31844524131844304,-8.114429838618015,-7.795984597299572,0.0035382804590938116,-0.0021758941201797887,GAS,3,1.2244897959183674
1390,0.6950000000000001,0.3189875799755486,-8.13090663773587,-7.811919057760322,0.0035443064441727625,-0.0021682214263186116,GAS,3,1.2244897959183674
1400,0.7000000000000001,0.3195320198455024,-8.147412692967318,-7.827880673121816,0.0035503557760611375,-0.002160479596102101,GAS,3,1.2244897959183674
1410,0.705,0.3200807764832264,-8.163950374881114,-7.843869598397888,0.003556453072035849,-0.0021526756234199287,GAS,3,1.2244897959183674
1420,0.71,0.3206360326366133,-8.180522131366818,-7.859886098730205,0.0035626225848512587,-0.0021448164955403712,GAS,3,1.2244897959183674
1430,0.715,0.3211999169008965,-8.197130464172432,-7.875930547271535,0.0035688879655655166,-0.0021369091488163245,GAS,3,1.2244897959183674
1440,0.72,0.32177448150469457,-8.21377790348616,-7.8920034219814665,0.0035752720167188286,-0.002128960422002079,GAS,3,1.2244897959183674
1450,0.725,0.3223616794239565,-8.23046698071937,-7.908105301295414,0.003581796438043961,-0.0021209770074955016,GAS,3,1.2244897959183674
1460,0.73,0.32296334104239877,-8.247200199680558,-7.924236858638159,0.003588481567137764,-0.002112965400866841,GAS,3,1.2244897959183674
1470,0.735,0.3235811505972068,-8.263980006361749,-7.940398855764542,0.0035953461177467426,-0.0021049318490791932,GAS,3,1.2244897959183674
1480,0.74,0.32421662266619644,-8.280808757588384,-7.956592134922187,0.003602406918513294,-0.0020968822978452936,GAS,3,1.2244897959183674
1490,0.745,0.3248710789667446,-8.297688688811258,-7.972817609844514,0.003609678655186051,-0.002088822338602635,GAS,3,1.2244897959183674
1500,0.75,0.3255456257470919,-8.314621881342873,-7.989076255595782,0.0036171736194121323,-0.00208075715561822,GAS,3,1.2244897959183674
1510,0.755,0.3262411320566442,-8.33161022936092,-8.005369097304277,0.0036249014672960463,-0.0020726914737596554,GAS,3,1.2244897959183674
1520,0.76,0.3269591411016017,-8.349375291196683,-8.022416150095081,0.003632879345573352,-0.0020650557649209695,GAS,3,1.2244897959183674
1530,0.765,0.32770017111549465,-8.366480860636798,-8.038780689521303,0.003641113012394385,-0.0020570019978509257,GAS,3,1.2244897959183674
1540,0.77,0.32846311456784305,-8.383645888717025,-8.055182774149182,0.003649590161864923,-0.0020489586577985665,GAS,3,1.2244897959183674
1550,0.775,0.32924770231990064,-8.400871197252261,-8.07162349493236,0.0036583078035544517,-0.0020409281405710097,GAS,3,1.2244897959183674
