Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy
1100,0.55,1462.7322788544507,-9.822677411089963,1452.9096014433608
1110,0.555,1462.9309785249902,-10.015959799046515,1452.9150187259438
1120,0.56,1463.1427060475744,-10.216687992015963,1452.9260180555584
1130,0.5650000000000001,1463.3667151568134,-10.451707603436478,1452.9150075533769
1140,0.5700000000000001,1463.607694758577,-10.687190941571695,1452.9205038170053
1150,0.5750000000000001,1463.8701038351041,-10.944123732709372,1452.9259801023948
1160,0.58,1464.160228833139,-11.234333559598086,1452.9258952735408
1170,0.585,1464.4739312386005,-11.548026502794873,1452.9259047358055
1180,0.59,1464.7834528117878,-11.857613124247873,1452.92583968754
1190,0.595,1465.020428008065,-12.09468613193211,1452.9257418761329
1200,0.6,1465.0669780525636,-12.157750590326652,1452.909227462237
1210,0.605,1464.7461566681422,-11.837127347918855,1452.9090293202235
1220,0.61,1463.830185735561,-10.921322665752612,1452.9088630698084
1230,0.615,1462.161564380496,-9.252601738910483,1452.9089626415855
1240,0.62,1459.9412537205685,-7.031687070653472,1452.909566649915
1250,0.625,1457.9741813460514,-5.069245432173833,1452.9049359138776
1260,0.63,1457.2700368726687,-4.364902232808088,1452.9051346398605
1270,0.635,1458.0620608060121,-5.1630445590889975,1452.899016246923
1280,0.64,1459.5994477613467,-6.695614760678826,1452.9038330006679
1290,0.645,1461.0375046439053,-8.139346995106322,1452.898157648799
1300,0.65,1462.0559985051723,-9.157739618566602,1452.8982588866056
1310,0.655,1462.7283043700327,-9.835325175600374,1452.8929791944322
1320,0.66,1463.19712777623,-10.293103260795458,1452.9040245154345
1330,0.665,1463.5265772042537,-10.62260791074738,1452.9039692935064
1340,0.67,1463.7185899312763,-10.825602682075434,1452.8929872492008
1350,0.675,1463.7626233440997,-10.864178344436255,1452.8984449996633
1360,0.68,1463.636301768189,-10.748846272949935,1452.887455495239
1370,0.685,1463.315225027406,-10.427764654068316,1452.8874603733377
1380,0.6900000000000001,1462.8102995171832,-9.933813945171002,1452.8764855720121
1390,0.6950000000000001,1462.1573500542158,-9.264374581713891,1452.892975472502
1400,0.7000000000000001,1461.3727723384545,-8.457908379220793,1452.9148639592338
1410,0.705,1460.4657884313738,-7.545450349849757,1452.920338081524
1420,0.71,1459.4850473507333,-6.570107083437206,1452.914940267296
1430,0.715,1458.599456702564,-5.678908651456832,1452.9205480511073
1440,0.72,1458.0343310281,-5.114017758095409,1452.9203132700047
1450,0.725,1457.50398100272,-4.585223233914756,1452.918757768805
1460,0.73,1455.3539674364058,-2.4251420196501354,1452.9288254167557
1470,0.735,1451.5791147980035,1.3568363532662637,1452.9359511512698
1480,0.74,1453.2094295015072,-0.27903609224292936,1452.9303934092643
1490,0.745,1459.958854764086,-7.030603144506901,1452.9282516195792
1500,0.75,1464.1000397143553,-11.165579101931407,1452.934460612424
1510,0.755,1465.3393820868937,-12.414153628677607,1452.925228458216
1520,0.76,1465.6075769888043,-12.681807650296788,1452.9257693385075
1530,0.765,1465.6732337678784,-12.75283788005077,1452.9203958878277
1540,0.77,1465.7016038654708,-12.786634582232544,1452.9149692832382
1550,0.775,1465.725311074365,-12.810329987173787,1452.914981087191
1560,0.78,1465.7606103060061,-12.834716286649869,1452.9258940193563
1570,0.785,1465.8230090123313,-12.891592599335496,1452.9314164129958
1580,0.79,1465.9177240903764,-12.980811920667744,1452.9369121697086
1590,0.795,1466.0405749599258,-13.09818763156482,1452.942387328361
1600,0.8,1466.1721374381045,-13.224297855352113,1452.9478395827525
1610,0.805,1466.2766307993147,-13.33431790547527,1452.9423128938395
1620,0.81,1466.306360330288,-13.364030709648102,1452.9423296206398
1630,0.8150000000000001,1466.2117916440843,-13.27497743974042,1452.9368142043438
1640,0.8200000000000001,1465.971461056708,-13.034614414858535,1452.9368466418496
1650,0.8250000000000001,1465.6266234504865,-12.695155883268662,1452.9314675672179
1660,0.8300000000000001,1465.2964823629911,-12.370341611968534,1452.9261407510226
1670,0.835,1465.1350874285888,-12.208867568402724,1452.9262198601862
1680,0.84,1465.2339982585813,-12.307810944402759,1452.9261873141786
1690,0.845,1465.56019943386,-12.639617972133209,1452.9205814617267
1700,0.85,1465.9881491579204,-13.062161103178369,1452.925988054742
1710,0.855,1466.394806704675,-13.46887029309109,1452.9259364115837
1720,0.86,1466.708646245834,-13.771807546513042,1452.936838699321
1730,0.865,1466.8232768665607,-13.886766880780176,1452.9365099857805
1740,0.87,1466.280617656563,-13.345335662815293,1452.9352819937476
1750,0.875,1463.486343996737,-10.554361945571513,1452.9319820511655
1760,0.88,1454.6522928929048,-1.7242973921742828,1452.9279955007305
1770,0.885,1437.945647689045,14.98227525335288,1452.9279229423978
1780,0.89,1430.1451735360388,22.800717781245382,1452.9458913172841
1790,0.895,1443.9539531577936,8.966954457815728,1452.9209076156094
1800,0.9,1457.8688122570575,-4.945438657510939,1452.9233735995465
1810,0.905,1463.3548206235155,-10.432312168338342,1452.9225084551772
1820,0.91,1464.3736628701945,-11.454216479434827,1452.9194463907597
1830,0.915,1463.9202069080297,-11.010866048574684,1452.9093408594551
1840,0.92,1463.1164826478664,-10.217831037687137,1452.8986516101793
1850,0.925,1462.3113081319398,-9.407147063990386,1452.9041610679494
1860,0.93,1461.6071514900027,-8.708497242898794,1452.8986542471039
1870,0.935,1461.0446844951762,-8.146078527780384,1452.8986059673957
1880,0.9400000000000001,1460.6573337421282,-7.769663166655038,1452.8876705754733
1890,0.9450000000000001,1460.49885131381,-7.611128455456393,1452.8877228583538
1900,0.9500000000000001,1460.6423163063569,-7.760020403726699,1452.8822959026302
1910,0.9550000000000001,1461.1531132200048,-8.265342680393957,1452.8877705396108
1920,0.96,1462.0172881555195,-9.135107189439676,1452.8821809660799
1930,0.965,1462.993156250556,-10.111415255030451,1452.8817409955257
1940,0.97,1463.5684863518688,-10.686847566980859,1452.881638784888
1950,0.975,1463.6791440054913,-10.79640798074471,1452.8827360247465
1960,0.98,1464.3972141274094,-11.503327172388719,1452.8938869550207
1970,0.985,1465.8053653448828,-12.912951053065733,1452.8924142918172
1980,0.99,1466.3997088868446,-13.524643580416804,1452.8750653064278
1990,0.995,1464.9856545013886,-12.106823113153595,1452.878831388235
2000,1.0,1459.2448126154538,-6.376763918683701,1452.86804869677
2010,1.0050000000000001,1443.6180757578218,9.234010376610929,1452.8520861344327
2020,1.01,1419.4510908691377,33.42337740443358,1452.8744682735712
2030,1.0150000000000001,1418.6058064300332,34.25871581541219,1452.8645222454454
2040,1.02,1442.200784386718,10.645945177820316,1452.8467295645382
2050,1.025,1457.8233529162098,-4.966520544261302,1452.8568323719485
2060,1.03,1463.4631454394064,-10.600583723191352,1452.862561716215
2070,1.035,1465.0234447168189,-12.164092993321018,1452.8593517234979
2080,1.04,1465.3569649907204,-12.502410320116418,1452.8545546706039
2090,1.045,1465.3623764050926,-12.50236033715926,1452.8600160679334
2100,1.05,1465.0342549272236,-12.163722559113216,1452.8705323681104
2110,1.055,1463.9403486101294,-11.080741477128544,1452.8596071330007
2120,1.06,1462.3108739209165,-9.444157337345986,1452.8667165835705
2130,1.065,1461.8694065079185,-9.002108368999139,1452.8672981389193
2140,1.07,1463.1904901359972,-10.314006583826256,1452.8764835521708
2150,1.075,1464.55300795072,-11.671797739611891,1452.881210211108
2160,1.08,1464.9615929327979,-12.085976580261569,1452.8756163525363
2170,1.085,1463.9642660093846,-11.096598622252491,1452.867667387132
2180,1.09,1457.8570437883977,-5.0067591890250736,1452.8502845993726
2190,1.095,1432.45111327799,20.368316276271052,1452.8194295542612
2200,1.1,1387.4195472816411,65.47272765419783,1452.892274935839
2210,1.105,1410.1818450100418,42.64647910180787,1452.8283241118497
2220,1.11,1449.6834500500902,3.13382428391741,1452.8172743340076
2230,1.115,1461.822689599713,-8.991487862934726,1452.8312017367782
2240,1.12,1464.0469856157229,-11.21001300522943,1452.8369726104934
2250,1.125,1464.184227269718,-11.35696421814131,1452.8272630515767
2260,1.1300000000000001,1464.0444655340584,-11.2060347627225,1452.8384307713359
2270,1.135,1463.9628785488212,-11.118984721094092,1452.843893827727
2280,1.1400000000000001,1463.970465765778,-11.115605760536194,1452.8548600052418
2290,1.145,1464.048528437351,-11.188202857471989,1452.8603255798791
2300,1.1500000000000001,1464.1803755992337,-11.320055693960889,1452.8603199052727
2310,1.155,1464.3591157108578,-11.50428229267258,1452.8548334181853
2320,1.16,1464.590049108299,-11.7352157677193,1452.8548333405795
2330,1.165,1464.8808498804606,-12.026004451438109,1452.8548454290224
2340,1.17,1465.2456296938417,-12.40728390272021,1452.8383457911216
2350,1.175,1465.690866979117,-12.8306776518642,1452.8601893272528
2360,1.18,1466.1574828645573,-13.29751504164544,1452.8599678229118
2370,1.185,1466.3449174768527,-13.480148486892606,1452.86476898996
2380,1.19,1465.3538772614386,-12.484881588396444,1452.868995673042
2390,1.195,1461.9627507726145,-9.098596529522846,1452.8641542430917
2400,1.2,1457.508672440475,-4.640206569007793,1452.8684658714672
2410,1.205,1456.3635759832255,-3.501687840343291,1452.8618881428822
2420,1.21,1457.6039654118435,-4.740277456759635,1452.8636879550838
2430,1.215,1457.4883721069511,-4.635319874109118,1452.853052232842
2440,1.22,1455.9169190886498,-3.0725106426562174,1452.8444084459936
2450,1.225,1444.0572221903376,8.703315954349247,1452.7605381446867
2460,1.23,1288.69527559388,163.78514042922788,1452.4804160231079
2470,1.235,1301.5890723214754,150.8563226828739,1452.4453950043494
2480,1.24,1451.6816396372255,1.078522222579172,1452.7601618598046
2490,1.245,1463.9350152374207,-11.085774152259269,1452.8492410851613
2500,1.25,1465.0539129342878,-12.199986477193779,1452.853926457094
2510,1.2550000000000001,1465.1788665518825,-12.330050586016881,1452.8488159658657
2520,1.26,1465.0226743265544,-12.16828152805061,1452.8543927985038
2530,1.2650000000000001,1464.7053947786303,-11.850953227039557,1452.8544415515908
2540,1.27,1464.3039949828085,-11.44952826284118,1452.8544667199674
2550,1.2750000000000001,1463.87479827593,-11.02030095216324,1452.8544973237667
2560,1.28,1463.4544952519345,-10.599909604381764,1452.8545856475528
2570,1.285,1463.0635534557118,-10.203480348861664,1452.8600731068502
2580,1.29,1462.7132021721409,-9.858597303512294,1452.8546048686285
2590,1.295,1462.4089369260923,-9.548849455530835,1452.8600874705614
2600,1.3,1462.1552262603518,-9.284269352960075,1452.8709569073917
2610,1.305,1461.9534809366144,-9.088050040054227,1452.8654308965602
2620,1.31,1461.801078175678,-8.924675915522775,1452.8764022601551
2630,1.315,1461.6877720884047,-8.81685988784085,1452.870912200564
2640,1.32,1461.5977105573984,-8.715859970461239,1452.8818505869372
2650,1.325,1461.5004837386805,-8.602232446706672,1452.8982512919738
2660,1.33,1461.3505359012302,-8.446859569375093,1452.903676331855
2670,1.335,1461.0904333886176,-8.186806842003495,1452.903626546614
2680,1.34,1460.675143979323,-7.760582403245804,1452.9145615760772
2690,1.345,1460.1118864738069,-7.191781311074061,1452.9201051627329
2700,1.35,1459.5037699819595,-6.583546057261669,1452.920223924698
2710,1.355,1459.0395212614858,-6.119145094865584,1452.9203761666201
2720,1.36,1458.88401992048,-5.974586800519454,1452.9094331199603
2730,1.365,1459.0534657953037,-6.149624473970721,1452.903841321333
2740,1.37,1459.3945902315158,-6.50191676143719,1452.8926734700788
2750,1.375,1459.6973588206504,-6.815759436300003,1452.8815993843505
2760,1.3800000000000001,1459.8190083349332,-6.942918659479197,1452.876089675454
2770,1.385,1459.7238116719177,-6.8531613775422855,1452.8706502943753
2780,1.3900000000000001,1459.4523263137678,-6.576122932062881,1452.876203381705
2790,1.395,1459.0757191991463,-6.2104240597652485,1452.865295139381
2800,1.4000000000000001,1458.6732350361413,-5.81881511183914,1452.8544199243022
2810,1.405,1458.3213879665773,-5.461440706666545,1452.8599472599108
2820,1.41,1458.0872608919121,-5.216307693595573,1452.8709531983166
2830,1.415,1458.0239422384652,-5.1584507967561635,1452.865491441709
2840,1.42,1458.1564555735347,-5.280052943879664,1452.876402629655
2850,1.425,1458.467218394273,-5.596347946419103,1452.8708704478538
2860,1.43,1458.8896445160715,-6.018848625863598,1452.8707958902078
2870,1.435,1459.329673802332,-6.464394284283588,1452.8652795180485
2880,1.44,1459.7134100078704,-6.837237189678527,1452.876172818192
2890,1.445,1460.0028891201578,-7.115776495707012,1452.8871126244508
2900,1.45,1460.171754044898,-7.306595424814635,1452.8651586200835
2910,1.455,1460.2123002224262,-7.336121377694811,1452.8761788447314
2920,1.46,1460.1610790713553,-7.290340286306683,1452.8707387850486
2930,1.465,1460.0746187345708,-7.20384884611675,1452.870769888454
2940,1.47,1459.9902114956512,-7.119408472381055,1452.8708030232701
2950,1.475,1459.9237045069626,-7.05289425232657,1452.8708102546361
2960,1.48,1459.8848380598183,-7.019501590714466,1452.8653364691038
2970,1.485,1459.883204010846,-7.023292399403282,1452.8599116114426
2980,1.49,1459.930122689507,-7.070201344867418,1452.8599213446396
2990,1.495,1460.0363431561782,-7.17641618785946,1452.8599269683186
3000,1.5,1460.19839391868,-7.338507928347175,1452.859885990333
3010,1.5050000000000001,1460.3590821044172,-7.504822132380863,1452.8542599720363
3020,1.51,1460.298738694111,-7.428577109587472,1452.8701615845237
3030,1.5150000000000001,1459.3185607418538,-6.460910287386693,1452.8576504544671
3040,1.52,1455.3982077708574,-2.5394099717303193,1452.8587977991272
3050,1.5250000000000001,1443.477670810051,9.382323136805827,1452.8599939468568
3060,1.53,1412.77607426577,40.033410429981664,1452.8094846957515
3070,1.5350000000000001,1327.069312239061,125.71957648954867,1452.7888887286097
3080,1.54,1304.9709781307997,147.93961692119584,1452.9105950519956
3090,1.545,1425.5511779640224,27.23064979106481,1452.781827755087
3100,1.55,1455.1200715282625,-2.262956138892272,1452.8571153893702
3110,1.555,1455.6256716518328,-2.7652614442975283,1452.8604102075353
3120,1.56,1442.5801436237589,10.285676909523152,1452.865820533282
3130,1.565,1416.255436072629,36.62294412664086,1452.87838019927
3140,1.57,1407.7977130966124,45.1065666523335,1452.9042797489458
3150,1.575,1432.4959785128892,20.371573383944778,1452.867551896834
3160,1.58,1451.5125793340667,1.3583151099172235,1452.8708944439838
3170,1.585,1458.507692257885,-5.629774912837157,1452.877917345048
3180,1.59,1460.4475515275462,-7.572327531465495,1452.8752239960806
3190,1.595,1460.8507475964852,-7.963679498149846,1452.8870680983355
3200,1.6,1460.8717226646527,-7.973482391606555,1452.8982402730462
3210,1.605,1460.8339680665354,-7.941168604797718,1452.8927994617377
3220,1.61,1460.8016076706642,-7.914293671814896,1452.8873139988493
3230,1.615,1460.765785364461,-7.884008422743705,1452.8817769417174
3240,1.62,1460.7010900174073,-7.813902839702802,1452.8871871777044
3250,1.625,1460.5845014485303,-7.6863495204730725,1452.8981519280574
3260,1.6300000000000001,1460.4044384780627,-7.500773729048474,1452.9036647490143
3270,1.635,1460.1636100755259,-7.265421650331666,1452.8981884251941
3280,1.6400000000000001,1459.8805466290428,-6.993322016056952,1452.8872246129858
3290,1.645,1459.5864863381848,-6.704744755915068,1452.8817415822698
3300,1.6500000000000001,1459.3188189966413,-6.4424725491321375,1452.8763464475091
3310,1.655,1459.1101227882718,-6.2282605681527645,1452.881862220119
3320,1.6600000000000001,1458.976616064761,-6.094740429563493,1452.8818756351975
3330,1.665,1458.9193237756874,-6.031967571417148,1452.8873562042702
3340,1.67,1458.9257177559216,-6.032890239612438,1452.8928275163091
3350,1.675,1458.9755616591224,-6.082754461545228,1452.8928071975772
3360,1.68,1459.0498003287478,-6.157032824672693,1452.892767504075
3370,1.685,1459.1256053143302,-6.232843731547969,1452.8927615827822
3380,1.69,1459.166856576852,-6.279634079621877,1452.8872224972301
3390,1.695,1459.1028962083662,-6.2157798500614465,1452.8871163583049
3400,1.7,1458.804757043656,-5.912372735695877,1452.8923843079601
3410,1.705,1458.0571902154318,-5.159604187677384,1452.8975860277544
3420,1.71,1456.580187813473,-3.688293229103026,1452.89189458437
3430,1.715,1454.2007116271482,-1.3141579787997906,1452.8865536483484
3440,1.72,1451.2753447569921,1.6120726499693698,1452.8874174069615
3450,1.725,1449.0501655871972,3.838354466918945,1452.888520054116
3460,1.73,1448.9689419650085,3.9250987767220793,1452.8940407417306
3470,1.735,1451.0955450891252,1.8193933557401993,1452.9149384448654
3480,1.74,1454.0328356236814,-1.1241851116638724,1452.9086505120176
3490,1.745,1456.4757396329737,-3.5672725710128272,1452.908467061961
3500,1.75,1458.0106289544626,-5.112877807164592,1452.897751147298
3510,1.7550000000000001,1458.7906885595035,-5.892679281400476,1452.898009278103
3520,1.76,1459.0985041530926,-6.183808918248378,1452.9146952348442
3530,1.7650000000000001,1459.1599595419257,-6.24514931067959,1452.914810231246
3540,1.77,1459.113484879635,-6.198617878211849,1452.9148670014233
3550,1.7750000000000001,1459.0372962324263,-6.1169204971795015,1452.9203757352468
3560,1.78,1458.9721211990193,-6.062733521813533,1452.9093876772058
3570,1.7850000000000001,1458.9401454298013,-6.0252420430079265,1452.9149033867934
3580,1.79,1458.9540903397938,-6.033701862972922,1452.9203884768208
3590,1.795,1459.0264164540372,-6.106015283508883,1452.9204011705283
3600,1.8,1459.172610853147,-6.252175166358744,1452.9204356867883
3610,1.805,1459.4125487300698,-6.4866088009039675,1452.925939929166
3620,1.81,1459.7601632219444,-6.845206211197359,1452.914957010747
3630,1.815,1460.179740846794,-7.264964567968188,1452.9147762788257
3640,1.82,1460.4087250731423,-7.4947870734397455,1452.9139379997025
3650,1.825,1459.2978975626356,-6.381569292351775,1452.9163282702839
3660,1.83,1452.8460023888324,0.06198915972254504,1452.907991548555
3670,1.835,1432.8005171158745,20.095414523911597,1452.895931639786
3680,1.84,1409.3656102087757,43.56918092906852,1452.9347911378443
3690,1.845,1424.2527440041463,28.66387556727859,1452.916619571425
3700,1.85,1449.2644353815247,3.6459511534741784,1452.910386534999
3710,1.855,1459.3792597541963,-6.448540905426787,1452.9307188487694
3720,1.86,1461.720285749967,-8.79615840396227,1452.9241273460048
3730,1.865,1461.6761187629352,-8.761790194802863,1452.9143285681323
3740,1.87,1460.8351554769238,-7.9152238768780645,1452.9199316000456
3750,1.875,1459.4604193456557,-6.524098109763314,1452.9363212358924
3760,1.8800000000000001,1457.5156547268439,-4.579376752132612,1452.9362779747112
3770,1.885,1455.093065404062,-2.1620175800682384,1452.9310478239936
3780,1.8900000000000001,1452.6750358207405,0.25654699660113867,1452.9315828173417
3790,1.895,1451.1165623251982,1.8154755358734769,1452.9320378610716
3800,1.9000000000000001,1451.0960316731139,1.835901488356288,1452.9319331614702
3810,1.905,1452.468873583313,0.4570120661457966,1452.925885649459
3820,1.9100000000000001,1454.4026676683739,-1.4773310395464498,1452.9253366288274
3830,1.915,1456.0937183444835,-3.163074898379414,1452.930643446104
3840,1.92,1457.1786953523838,-4.253456219254961,1452.9252391331288
3850,1.925,1457.6617894126664,-4.74181927122471,1452.9199701414416
3860,1.93,1457.7160306399917,-4.790396990906019,1452.9256336490857
3870,1.935,1457.549645558876,-4.618404240164335,1452.9312413187115
3880,1.94,1457.35332760477,-4.443847567454874,1452.909480037315
3890,1.945,1457.2708113015547,-4.34480716681729,1452.9260041347375
3900,1.95,1457.373503483187,-4.458512762186501,1452.9149907210005
3910,1.955,1457.6314332393226,-4.716610411923306,1452.9148228273993
3920,1.96,1457.8072925949177,-4.909560115343675,1452.897732479574
3930,1.965,1457.0703062659109,-4.169112956852693,1452.9011933090583
3940,1.97,1452.7423277054886,0.1419695387133597,1452.884297244202
3950,1.975,1437.9930094396711,14.89367392789769,1452.8866833675688
3960,1.98,1410.2335029921774,42.677420940399514,1452.910923932577
3970,1.985,1406.524846795157,46.39935920925868,1452.9242060044155
3980,1.99,1434.39367160641,18.482481743768066,1452.8761533501781
3990,1.995,1452.1720649253432,0.7163319712742214,1452.8883968966175
4000,2.0,1458.0680699495865,-5.17274191054552,1452.895328039041
4010,2.005,1459.5495602406309,-6.651782224957772,1452.897778015673
4020,2.0100000000000002,1459.8012883996187,-6.902812441764468,1452.8984759578543
4030,2.015,1459.7722911773014,-6.879142401067751,1452.8931487762336
4040,2.02,1459.6677470432764,-6.785594623509114,1452.8821524197674
4050,2.025,1459.4620319552375,-6.585395288357539,1452.87663666688
4060,2.0300000000000002,1459.1245101196223,-6.258721542620095,1452.8657885770021
4070,2.035,1458.7606179396757,-5.894644299425812,1452.8659736402499
4080,2.04,1458.5677933070347,-5.701772652536779,1452.8660206544978
4090,2.045,1458.5950478932552,-5.723691568209995,1452.8713563250453
4100,2.05,1458.6706896042733,-5.799507584794385,1452.871182019479
