Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy,Temperature,Pressure,Phase,Max_Cluster_Size,Avg_Cluster_Size
270,0.135,1229.849368206985,-3.9904330493474567,1225.8589351576375,13.664992980077612,0.24056633576622632,GAS,2,1.1320754716981132
280,0.14,1213.7608768152509,-4.029058209779845,1209.731818605471,13.486231964613898,0.23739209563156735,GAS,2,1.1320754716981132
290,0.145,1198.4670515886462,-4.0759692406360895,1194.39108234801,13.31630057320718,0.23437168649867215,GAS,2,1.1320754716981132
300,0.15,1183.9290173661018,-4.131141996039,1179.7978753700627,13.154766859623352,0.23149785871634496,GAS,2,1.1320754716981132
310,0.155,1170.1096933326453,-4.190608022227739,1165.9190853104176,13.00121881480717,0.22876620738916373,GAS,2,1.1320754716981132
320,0.16,1156.973663830659,-4.261755403314051,1152.711908427345,12.855262931451767,0.22616611017490265,GAS,2,1.1320754716981132
330,0.165,1144.4870017154071,-4.340216535365557,1140.1467851800417,12.716522241282302,0.22369438708938075,GAS,2,1.1320754716981132
340,0.17,1132.6172160906845,-4.425232282393294,1128.191983808291,12.584635734340939,0.2213462099456806,GAS,2,1.1320754716981132
350,0.17500000000000002,1121.3331256697543,-4.515758384650724,1116.8173672851035,12.45925695188616,0.21911738118236318,GAS,2,1.1111111111111112
360,0.18,1110.6047878471982,-4.610458241705639,1105.9943296054926,12.340053198302202,0.2170043024824073,GAS,2,1.1111111111111112
370,0.185,1100.4039452780935,-4.724473434966826,1095.6794718431267,12.226710503089928,0.2149941125713067,GAS,2,1.1111111111111112
380,0.19,1090.7035655198013,-4.824027878872686,1085.8795376409287,12.11892850577557,0.2131030939707383,GAS,2,1.1111111111111112
390,0.195,1081.4767757330108,-4.9190831501912635,1076.5576925828195,12.016408619255674,0.21132163994420983,GAS,2,1.1111111111111112
400,0.2,1072.6994807143876,-5.020174318351535,1067.679306396036,11.91888311904875,0.20964003349987448,GAS,2,1.1111111111111112
410,0.20500000000000002,1064.3491764419396,-5.102746044009859,1059.2464303979298,11.826101960465994,0.20806912898332716,GAS,2,1.1111111111111112
420,0.21,1056.40454164486,-5.195182843887129,1051.209358800973,11.737828240498445,0.20658816206093844,GAS,2,1.1111111111111112
430,0.215,1048.8465233283628,-5.28577704561443,1043.5607462827484,11.653850259204031,0.2051999514090586,GAS,2,1.1111111111111112
440,0.22,1041.6576935352157,-5.392337362723438,1036.2653561724921,11.573974372613508,0.20389019218599314,GAS,2,1.1111111111111112
450,0.225,1034.8211981774768,-5.487325807658033,1029.333872369819,11.498013313083076,0.20267250974451712,GAS,2,1.1538461538461537
460,0.23,1028.3168973835438,-5.5725821673084015,1022.7443152162355,11.425743304261598,0.20154552702342432,GAS,2,1.1538461538461537
470,0.23500000000000001,1022.1191017806326,-5.650720778469729,1016.4683810021629,11.356878908673696,0.20051204354209798,GAS,2,1.1538461538461537
