Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy
500,0.15,32403.7544033082,84.13963096160191,32487.894034269804
510,0.153,32371.75455430778,116.27580229114699,32488.030356598927
520,0.156,32451.780238711286,36.09206702172892,32487.872305733013
530,0.15899999999999997,32488.891275794635,-0.968781502535235,32487.9224942921
540,0.16199999999999998,32495.117905022704,-7.197184151247546,32487.920720871458
550,0.16499999999999998,32495.719408327244,-7.800958647317579,32487.918449679928
560,0.16799999999999998,32495.92116887893,-8.008188235286571,32487.912980643643
570,0.17099999999999999,32495.98337297164,-8.064627492635749,32487.918745479004
580,0.174,32496.32944323564,-8.421626345045475,32487.907816890594
590,0.177,32496.919682807362,-9.006786513046722,32487.912896294314
600,0.18,32497.423064505016,-9.515353172622124,32487.907711332395
610,0.183,32497.79168918232,-9.900787597441228,32487.890901584877
620,0.18599999999999997,32497.81395912607,-9.933645682175506,32487.880313443893
630,0.18899999999999997,32497.59701971789,-9.689566582211055,32487.90745313568
640,0.19199999999999998,32497.193827245086,-9.285665032084164,32487.908162213003
650,0.19499999999999998,32497.247598951995,-9.34500778311551,32487.90259116888
660,0.19799999999999998,32497.576834014744,-9.6752335693623,32487.90160044538
670,0.20099999999999998,32497.658693830846,-9.762457743215279,32487.896236087632
680,0.204,32497.493344263814,-9.59670681590239,32487.896637447913
690,0.207,32497.03943264208,-9.150902413410435,32487.88853022867
700,0.21,32491.394798261746,-3.546502193898011,32487.84829606785
710,0.213,32449.31426161097,38.474780245698184,32487.789041856668
720,0.21599999999999997,32365.640288319388,122.36963570400947,32488.009924023398
730,0.21899999999999997,32424.935286835003,62.83308067738511,32487.768367512388
740,0.22199999999999998,31876.19679926081,599.3687093888518,32475.565508649663
750,0.22499999999999998,32312.4998194133,170.51167055633562,32483.011489969635
760,0.22799999999999998,32486.729424545403,1.141858657098176,32487.8712832025
770,0.23099999999999998,32473.501458706534,14.395298353684062,32487.896757060218
780,0.23399999999999999,32444.65497975193,43.16155895799239,32487.81653870992
790,0.237,32111.61183941807,373.32540697954,32484.93724639761
800,0.24,31772.997076241176,711.7532298034279,32484.750306044603
810,0.24299999999999997,32442.449209795814,45.24606198213516,32487.69527177795
820,0.24599999999999997,32476.96790708633,10.953344512297551,32487.92125159863
830,0.24899999999999997,32484.25749380626,3.6621134533513175,32487.919607259613
840,0.252,32486.245940998186,1.6712077470406486,32487.917148745226
850,0.255,32486.980595544454,0.9269895064024924,32487.907585050856
860,0.25799999999999995,32488.235632578657,-0.33379029515673597,32487.9018422835
870,0.26099999999999995,32489.81826866256,-1.9222484949552219,32487.8960201676
880,0.26399999999999996,32490.98307153299,-3.0761400652561823,32487.906931467736
890,0.26699999999999996,32491.482523663853,-3.5699449526937532,32487.91257871116
900,0.26999999999999996,32491.544888270906,-3.6319271722747897,32487.91296109863
910,0.27299999999999996,32491.46296145628,-3.52778944742521,32487.935172008856
920,0.27599999999999997,32491.41426358279,-3.495408638299591,32487.918854944488
930,0.27899999999999997,32491.505670319537,-3.597782421696437,32487.90788789784
940,0.282,32491.79127480889,-3.899802194239025,32487.89147261465
950,0.285,32492.334698028302,-4.459602226394794,32487.875095801908
960,0.288,32493.33468447533,-5.469988873958068,32487.86469560137
970,0.291,32493.979380189037,-6.148445461238211,32487.8309347278
980,0.294,31797.904305333963,665.683834831272,32463.588140165233
990,0.297,32334.72703018554,147.5231220075783,32482.250152193115
1000,0.3,32491.84585854671,-3.986068272634729,32487.859790274073
1010,0.303,32492.711127639865,-4.860305466163023,32487.850822173703
1020,0.306,32494.959252202636,-7.110898871357768,32487.84835333128
1030,0.309,32495.982240448888,-8.116929401733557,32487.865311047153
1040,0.312,32496.0558142535,-8.195173346068302,32487.86064090743
1050,0.31499999999999995,32495.947765703193,-8.065299616811869,32487.882466086383
1060,0.31799999999999995,32495.825699699202,-7.962476550711131,32487.86322314849
1070,0.32099999999999995,32489.677390387937,-1.8467536651263414,32487.83063672281
1080,0.32399999999999995,32462.302101721616,25.62368601197948,32487.925787733595
1090,0.32699999999999996,32413.824563449547,73.11471133160579,32486.939274781154
1100,0.32999999999999996,32311.474990058414,175.836032771685,32487.311022830097
1110,0.33299999999999996,32482.15391444358,5.679492119151943,32487.83340656273
1120,0.33599999999999997,32477.291642291046,10.580974391450985,32487.872616682496
1130,0.33899999999999997,32473.726456070217,14.145593518265876,32487.872049588485
1140,0.34199999999999997,32471.721135354852,16.155657513014276,32487.876792867864
1150,0.345,32470.21634582192,17.664620864270553,32487.88096668619
1160,0.348,32467.756381154177,20.12387139759336,32487.88025255177
1170,0.351,32463.61555238141,24.270546323866938,32487.886098705276
1180,0.354,32458.469324148973,29.410366988068578,32487.87969113704
1190,0.357,32451.313102884553,36.557292074612675,32487.870394959165
1200,0.36,32430.73365855346,57.11416008427001,32487.847818637732
1210,0.363,32379.213135639933,108.67204953226927,32487.885185172203
1220,0.366,32352.721212606048,135.24112210005782,32487.962334706106
1230,0.369,32414.826575929725,73.04698937051663,32487.87356530024
1240,0.37199999999999994,32469.651044636536,18.20474021860083,32487.855784855135
1250,0.37499999999999994,32490.059030213433,-2.175924061632054,32487.8831061518
1260,0.37799999999999995,32495.934979242593,-8.054799845791077,32487.8801793968
1270,0.38099999999999995,32497.617969466348,-9.746054026142371,32487.871915440206
1280,0.38399999999999995,32498.468788566646,-10.584409234579084,32487.884379332067
1290,0.38699999999999996,32499.54130170686,-11.653742112923455,32487.887559593935
1300,0.38999999999999996,32474.264645211933,13.379806713139388,32487.644451925073
1310,0.39299999999999996,31999.73455226751,485.82791802825795,32485.56247029577
1320,0.39599999999999996,31945.62545320563,539.4438098810123,32485.069263086643
1330,0.39899999999999997,32477.434114839783,10.261219457854303,32487.695334297638
1340,0.40199999999999997,32485.59450400097,2.028330093359906,32487.622834094327
1350,0.40499999999999997,28322.726159880545,4250.04826300701,32572.774422887556
1360,0.408,32457.034162931624,30.689537046202,32487.723699977825
1370,0.411,32455.88038496442,31.9077119445289,32487.78809690895
1380,0.414,32239.36741260857,246.9864453532428,32486.353857961814
1390,0.417,30043.500055316763,2446.645034388443,32490.145089705205
1400,0.42,32336.18033391665,149.68285133837261,32485.863185255024
1410,0.423,32471.927239449247,15.964891198128804,32487.892130647375
1420,0.426,32472.185068318533,15.734354454998805,32487.91942277353
1430,0.42899999999999994,32473.6200384509,14.296642126607205,32487.916680577506
1440,0.43199999999999994,32474.73679768505,13.14861224416704,32487.88540992922
1450,0.43499999999999994,32476.306214890312,11.608092058084031,32487.914306948394
1460,0.43799999999999994,32487.477407409442,0.4157022613764543,32487.89310967082
1470,0.44099999999999995,32492.20578371885,-4.340361705798254,32487.865422013052
1480,0.44399999999999995,32115.76203503822,357.2234985792531,32472.985533617473
1490,0.44699999999999995,32240.315434746673,237.6021289592112,32477.917563705883
1500,0.44999999999999996,32496.670183344362,-8.784815115637953,32487.885368228723
1510,0.45299999999999996,32496.896725289524,-8.992847867093326,32487.903877422432
1520,0.45599999999999996,32497.308839143556,-9.389072135008423,32487.91976700855
1530,0.45899999999999996,32497.278636199673,-9.373763019331612,32487.90487318034
1540,0.46199999999999997,32489.698191187435,-1.8745355564528006,32487.823655630982
1550,0.46499999999999997,31950.075415669497,534.0508206645708,32484.12623633407
1560,0.46799999999999997,32340.055469877007,145.1103331040633,32485.16580298107
1570,0.471,32498.330408327012,-10.441207545362866,32487.88920078165
1580,0.474,32497.630736517698,-9.739233242371846,32487.891503275325
1590,0.477,32491.67691907145,-3.811767571939911,32487.86515149951
1600,0.48,32381.685675533983,105.43444059662679,32487.12011613061
1610,0.483,31625.851941582652,864.28568385029,32490.13762543294
1620,0.48599999999999993,32377.510094211742,109.5795630394939,32487.089657251236
1630,0.48899999999999993,32491.508368321716,-3.632822517724656,32487.875545803992
1640,0.49199999999999994,32490.995994278157,-3.0910739550250157,32487.904920323133
1650,0.49499999999999994,32471.547774676004,16.38276368897882,32487.930538364984
1660,0.49799999999999994,32460.3327729374,27.615911233549802,32487.948684170948
1670,0.501,32453.992419597365,33.78976018884152,32487.782179786205
1680,0.504,32211.1104447643,276.16790515878284,32487.278349923083
1690,0.507,32058.85114827983,429.0441580496413,32487.895306329472
1700,0.51,32445.123079165805,42.55176987810842,32487.674849043913
1710,0.5129999999999999,32481.80550358878,6.068091243259882,32487.87359483204
1720,0.5159999999999999,32424.08593058068,63.833203107542005,32487.91913368822
1730,0.5189999999999999,32371.991440988397,115.95894724516874,32487.950388233567
1740,0.5219999999999999,32308.6775627308,178.9129464053628,32487.590509136164
1750,0.5249999999999999,32085.524521118277,402.85428306018116,32488.378804178457
1760,0.5279999999999999,32334.83102314482,152.8229995032012,32487.65402264802
1770,0.5309999999999999,32461.160174218116,26.698222278515594,32487.85839649663
1780,0.5339999999999999,32490.970480307245,-3.0621491858050764,32487.90833112144
1790,0.5369999999999999,32495.290115365693,-7.381073652309729,32487.909041713385
1800,0.5399999999999999,32450.87037383461,36.860743313550294,32487.73111714816
1810,0.5429999999999999,32197.459475500124,290.7162898370494,32488.17576533717
1820,0.5459999999999999,32315.910141279288,171.75439899009422,32487.664540269383
1830,0.5489999999999999,32478.193223415885,9.631728086161921,32487.824951502047
1840,0.5519999999999999,32494.57328460898,-6.667400817933545,32487.90588379105
1850,0.5549999999999999,32493.457339093817,-5.547712197930922,32487.909626895886
1860,0.5579999999999999,32491.750698551637,-3.843302703695997,32487.907395847942
1870,0.5609999999999999,32485.128614935184,2.7820201566020466,32487.910635091786
1880,0.564,32456.52167025622,31.475792476370803,32487.997462732594
1890,0.567,32463.593752814988,24.323415607330872,32487.91716842232
1900,0.57,32401.775360199666,85.64230885572701,32487.417669055394
1910,0.573,31770.637332103313,718.5680958007971,32489.20542790411
1920,0.576,32317.79276314532,169.23583049288118,32487.028593638202
1930,0.579,32484.242766936382,3.663908434174808,32487.906675370556
1940,0.582,32495.172652200636,-7.191418603719718,32487.981233596915
1950,0.585,32495.226351103778,-7.235055251868904,32487.99129585191
1960,0.588,32494.29828397317,-6.3179591106441695,32487.980324862525
1970,0.591,32492.57925348162,-4.622482073765735,32487.956771407855
1980,0.594,32488.096403467596,-0.13217538506543924,32487.964228082532
1990,0.597,32477.06757176485,10.905140156841025,32487.972711921688
2000,0.6,32458.109125228395,29.873537338099506,32487.982662566494
2010,0.603,32438.47495702053,49.498873202401455,32487.973830222934
2020,0.606,32419.142060953607,68.80636703904993,32487.94842799266
2030,0.609,32362.209512546993,125.81713378805406,32488.02664633505
2040,0.612,32364.338529049855,123.65478165224809,32487.993310702102
2050,0.615,32431.84752558016,56.08567938848697,32487.93320496865
2060,0.618,32462.031267221406,25.80438116921007,32487.835648390617
2070,0.621,32036.291738766417,450.07670404260966,32486.368442809027
2080,0.624,32277.092656425404,208.73719534139983,32485.829851766804
2090,0.6269999999999999,32359.034467963018,129.1859043279365,32488.220372290954
2100,0.6299999999999999,32432.112961540966,55.76096572599043,32487.873927266955
2110,0.6329999999999999,32418.818887737696,67.91711227744621,32486.736000015142
2120,0.6359999999999999,30669.480963948445,1824.6610095043475,32494.14197345279
2130,0.6389999999999999,32481.809870788125,5.840697862502397,32487.650568650628
2140,0.6419999999999999,32494.85393148,-6.8909986762621696,32487.962932803737
2150,0.6449999999999999,32494.04472116326,-6.058264803292966,32487.986456359966
2160,0.6479999999999999,32493.62605172125,-5.617574298637786,32488.008477422612
2170,0.6509999999999999,32493.709819411175,-5.712034233955168,32487.99778517722
2180,0.6539999999999999,32494.565486290772,-6.584693024977794,32487.980793265793
2190,0.6569999999999999,32493.834213896367,-5.906562404504305,32487.927651491864
2200,0.6599999999999999,32269.95937524895,214.77868686786934,32484.73806211682
2210,0.6629999999999999,31848.161287376344,635.3838907403485,32483.545178116692
2220,0.6659999999999999,32486.59315431789,1.2094584339201746,32487.80261275181
2230,0.6689999999999999,32491.248711394634,-3.2689202294836988,32487.97979116515
2240,0.6719999999999999,32489.042348685463,-1.0602554952247627,32487.98209319024
2250,0.6749999999999999,32489.116902138547,-1.146155510949125,32487.970746627598
2260,0.6779999999999999,32491.137293233747,-3.1788981950518154,32487.958395038695
2270,0.6809999999999999,32493.661700689816,-5.68782440276857,32487.973876287047
2280,0.6839999999999999,32492.222289129233,-4.289866287079812,32487.932422842154
2290,0.6869999999999999,32407.165371092393,80.85070082179762,32488.01607191419
2300,0.69,32429.458865330776,58.24036287493364,32487.69922820571
2310,0.693,31976.41797165825,504.6994315508723,32481.117403209122
2320,0.696,31967.258252232,513.623939775378,32480.88219200738
2330,0.699,32480.81068380369,7.033947746341077,32487.844631550033
2340,0.702,32495.637632557078,-7.6810567305525606,32487.956575826527
2350,0.705,32494.002511427334,-6.062070625879242,32487.940440801456
2360,0.708,32490.121338295736,-2.1682832980853135,32487.95305499765
2370,0.711,32479.867770902147,8.071705609854702,32487.939476512
2380,0.714,32454.706456619868,33.22545045714365,32487.93190707701
2390,0.717,32413.491356800572,74.45698755852086,32487.948344359094
2400,0.72,32392.284051336443,95.68235145708638,32487.96640279353
2410,0.723,32402.510656654173,85.40414176282488,32487.914798416998
2420,0.726,32364.118294846623,123.7686459162137,32487.886940762837
2430,0.729,32314.07354977209,173.9182354898673,32487.991785261955
2440,0.732,32303.85411997315,183.60678712949402,32487.460907102646
2450,0.735,31992.29027071261,496.4072563545084,32488.697527067117
2460,0.738,32261.528892769482,220.744769725531,32482.273662495012
2470,0.7409999999999999,32055.099201904697,407.92070290685376,32463.01990481155
2480,0.7439999999999999,32500.088678138643,-11.911406280106439,32488.177271858538
2490,0.7469999999999999,32498.694663323426,-10.49865759471788,32488.196005728707
2500,0.7499999999999999,32497.524348939238,-9.35027349875989,32488.17407544048
2510,0.7529999999999999,32496.94146757749,-8.789215884968268,32488.15225169252
2520,0.7559999999999999,32496.76509953344,-8.612599409824087,32488.152500123615
2530,0.7589999999999999,32496.80964601656,-8.68498572142255,32488.12466029514
2540,0.7619999999999999,32496.63853627669,-8.509324697405987,32488.129211579282
2550,0.7649999999999999,32495.05816946189,-6.925778503436449,32488.132390958453
2560,0.7679999999999999,32489.531611429717,-1.395653267382825,32488.135958162333
2570,0.7709999999999999,32477.391867212777,10.711234902485607,32488.103102115263
2580,0.7739999999999999,32396.917534828543,90.76604398027717,32487.68357880882
2590,0.7769999999999999,31726.533934737057,754.9873922523828,32481.52132698944
2600,0.7799999999999999,32002.961438642094,477.5930054347102,32480.554444076806
2610,0.7829999999999999,32485.784430563395,2.256866133537066,32488.04129669693
2620,0.7859999999999999,32481.356465037392,6.711227875886887,32488.06769291328
2630,0.7889999999999999,32376.15512114265,111.63106290887131,32487.78618405152
2640,0.7919999999999999,32092.289738666623,396.3281724648717,32488.617911131496
2650,0.7949999999999999,32355.723653302335,132.02727656769994,32487.750929870035
2660,0.7979999999999999,32480.52898036191,7.481113302485897,32488.010093664394
2670,0.8009999999999999,32496.52021141532,-8.44803920168144,32488.07217221364
2680,0.8039999999999999,32497.741658984552,-9.650669535564546,32488.09098944899
2690,0.8069999999999999,32497.388894357664,-9.269661408077079,32488.119232949586
2700,0.8099999999999999,32497.251760454077,-9.154138743619356,32488.097621710458
2710,0.813,32497.805013039688,-9.71522956812951,32488.089783471558
2720,0.816,32492.380171854566,-4.369495472541575,32488.010676382022
2730,0.819,32412.654340247434,75.38356569974772,32488.03790594718
2740,0.822,32380.70574486919,107.47760368943517,32488.183348558625
2750,0.825,32460.013172432013,27.974076221597137,32487.98724865361
2760,0.828,32431.85571664922,56.24615980365054,32488.10187645287
2770,0.831,32426.47648458006,61.62379235641121,32488.10027693647
2780,0.834,32427.94645892553,60.02408173067265,32487.970540656203
2790,0.837,32259.008682284206,228.16058716777565,32487.16926945198
2800,0.84,31584.94174497108,905.067255642905,32490.009000613987
2810,0.843,32342.255800150604,145.124730916104,32487.38053106671
2820,0.846,32464.753469961823,23.286584026247507,32488.04005398807
2830,0.849,32480.568798403227,7.533922177251044,32488.10272058048
2840,0.852,32486.393403376733,1.7082933640008493,32488.101696740734
2850,0.8549999999999999,32478.911395627314,9.076345957695017,32487.98774158501
2860,0.8579999999999999,32032.534415099944,452.5226568122978,32485.05707191224
2870,0.8609999999999999,32106.83942609867,378.245168940437,32485.08459503911
2880,0.8639999999999999,32484.38613727936,3.6191692036585064,32488.00530648302
2890,0.8669999999999999,32494.05390791118,-5.959840682210994,32488.09406722897
2900,0.8699999999999999,32495.37650071331,-7.258728134063551,32488.117772579248
2910,0.8729999999999999,32490.640054078067,-2.6543336207683828,32487.985720457298
2920,0.8759999999999999,31302.227695303918,1176.8016593600273,32479.029354663944
2930,0.8789999999999999,32391.064111352283,94.6369353326607,32485.701046684942
2940,0.8819999999999999,32415.379177263087,72.65492754173285,32488.03410480482
2950,0.8849999999999999,32303.883753657043,184.56154525189396,32488.445298908937
2960,0.8879999999999999,32425.460146868587,62.605846544686834,32488.065993413275
2970,0.8909999999999999,32474.492255371282,13.676651087863076,32488.168906459145
2980,0.8939999999999999,32469.729675750576,18.474368529528107,32488.204044280104
2990,0.8969999999999999,32443.991689493912,44.171131969348096,32488.162821463262
3000,0.8999999999999999,32363.187630718894,124.99710095648881,32488.184731675385
3010,0.9029999999999999,32248.569489467816,239.33369325567048,32487.903182723487
3020,0.9059999999999999,31987.04097128148,501.75182530656946,32488.792796588048
3030,0.9089999999999999,32333.363358348182,154.36600455795477,32487.72936290614
3040,0.9119999999999999,32476.648964706168,11.479941708853747,32488.128906415022
3050,0.9149999999999999,32493.304559838412,-5.090542215927847,32488.214017622486
3060,0.9179999999999999,32494.39155533054,-6.161007967027606,32488.230547363513
3070,0.9209999999999999,32490.39525983727,-2.172209453946012,32488.223050383323
3080,0.9239999999999999,32471.53237831046,16.66216808171795,32488.19454639218
3090,0.9269999999999999,32405.438259593684,82.68786149126765,32488.12612108495
3100,0.9299999999999999,32239.10208439547,248.38817078594798,32487.490255181416
3110,0.9329999999999999,31675.570981097113,815.4593525994038,32491.030333696515
3120,0.9359999999999999,32418.47119613257,69.18626862494128,32487.65746475751
3130,0.939,32454.378363876225,33.712916979996876,32488.09128085622
3140,0.942,32365.46031322542,122.80638150041202,32488.266694725833
3150,0.945,32386.768861043103,101.43488089701825,32488.20374194012
3160,0.948,32475.38531930685,12.691507241509594,32488.07682654836
3170,0.951,32476.929659563706,11.057536107374425,32487.98719567108
3180,0.954,32149.378595815313,337.5221184112974,32486.90071422661
3190,0.957,32017.364257292415,469.925014535888,32487.289271828304
3200,0.96,32377.643985906943,109.58670075808293,32487.230686665025
3210,0.963,32096.1466617311,393.0232484182078,32489.16991014931
3220,0.966,32461.94777438513,25.892747889020267,32487.840522274153
3230,0.9689999999999999,32450.126023104498,38.04196356983938,32488.167986674336
3240,0.9719999999999999,32443.335173088686,44.838522670465686,32488.173695759153
3250,0.9749999999999999,32461.646637189253,26.331380832335576,32487.97801802159
3260,0.9779999999999999,32288.104772355393,200.1139017018933,32488.218674057287
3270,0.9809999999999999,32301.220972774703,186.55824636248212,32487.779219137185
3280,0.9839999999999999,32302.380574842406,185.74576383534077,32488.126338677746
3290,0.9869999999999999,32293.45498730443,194.71833176156935,32488.173319066
3300,0.9899999999999999,32355.754189712075,132.37704429492248,32488.131234006996
3310,0.9929999999999999,32433.097128847603,55.00084839034144,32488.097977237943
3320,0.9959999999999999,32482.806551105008,5.319603399877472,32488.126154504887
3330,0.9989999999999999,32496.54329935265,-8.409697825058494,32488.13360152759
3340,1.002,32478.23576267109,9.884309613121939,32488.12007228421
3350,1.005,32444.974982563697,43.23849384072561,32488.213476404424
3360,1.008,32478.540062896165,9.553452893715988,32488.093515789882
3370,1.011,32498.598280897495,-10.521320998444494,32488.076959899052
3380,1.014,32498.340393302824,-10.250811584532931,32488.08958171829
3390,1.017,32486.859539244644,1.1683775884120866,32488.027916833056
3400,1.02,32262.8833670137,223.4262385057513,32486.30960551945
3410,1.023,30946.248700828197,1545.7060556321085,32491.954756460305
3420,1.0259999999999998,32362.266647105535,124.41786387991152,32486.684510985448
3430,1.029,32478.00070379377,10.01725203627684,32488.017955830044
3440,1.0319999999999998,32459.112420536603,28.828053330315527,32487.94047386692
3450,1.035,32281.617940958102,206.51732831365734,32488.13526927176
3460,1.0379999999999998,32201.851592935178,285.350193235009,32487.201786170186
3470,1.041,31865.846017544576,623.1597911542128,32489.00580869879
3480,1.0439999999999998,32357.95048658381,129.60423420454225,32487.554720788354
3490,1.047,32441.801418430776,46.19252369969772,32487.993942130473
3500,1.0499999999999998,32375.245886963712,112.82615962356631,32488.07204658728
3510,1.053,32304.623509286997,183.56896210190126,32488.1924713889
3520,1.0559999999999998,32369.2772433808,118.82903513116044,32488.106278511957
3530,1.059,32458.232373286974,29.826796995173897,32488.059170282148
3540,1.0619999999999998,32482.723761891444,5.417977920246267,32488.14173981169
3550,1.065,32485.27552724658,2.87542672987155,32488.150953976452
3560,1.0679999999999998,32486.022660124498,2.1118897171109414,32488.13454984161
3570,1.071,32486.269188195303,1.8694519288263196,32488.13864012413
3580,1.0739999999999998,32484.679744484827,3.4412497874335335,32488.12099427226
3590,1.077,32478.732327013975,9.357984179053412,32488.090311193027
3600,1.0799999999999998,32450.096138530316,37.85169485640219,32487.94783338672
3610,1.083,32145.974704127664,340.9461488278419,32486.920852955507
3620,1.0859999999999999,31939.823590908672,547.7734104678404,32487.597001376515
3630,1.089,32417.53095977011,70.25378373780224,32487.784743507913
3640,1.0919999999999999,32465.377443410405,22.68494550575738,32488.06238891616
3650,1.095,32476.13425367369,11.960066843059131,32488.094320516746
3660,1.0979999999999999,32484.059784687528,4.013011304043855,32488.07279599157
3670,1.101,32490.003503091266,-1.9138112155632,32488.089691875703
3680,1.1039999999999999,32494.057373511907,-5.966940554365494,32488.090432957542
3690,1.107,32496.86544280571,-8.7687763292935,32488.096666476416
3700,1.1099999999999999,32499.010187173564,-10.924123868273519,32488.08606330529
3710,1.113,32499.429978222084,-11.368935774579459,32488.061042447505
3720,1.1159999999999999,32210.189808360286,271.5682846121818,32481.758092972468
3730,1.119,31906.2292405546,570.8504557098943,32477.079696264493
3740,1.1219999999999999,32493.65634121195,-5.6258620725564485,32488.030479139394
3750,1.125,32483.168433243634,4.857549939657782,32488.025983183292
3760,1.128,32313.746807952244,173.36934747096888,32487.116155423213
3770,1.131,31752.239180808756,737.1362020407039,32489.37538284946
3780,1.134,32404.800421628104,82.8160505387651,32487.61647216687
3790,1.137,32483.076875356106,5.065038797818145,32488.141914153923
3800,1.14,32487.74638986033,0.4339614736080044,32488.18035133394
3810,1.1429999999999998,32479.94979852008,8.203191933567991,32488.152990453647
3820,1.146,32448.276283188345,39.825140256106366,32488.101423444452
3830,1.1489999999999998,32313.722874949293,174.19690206068316,32487.919777009978
3840,1.152,32032.287167720693,456.25404180771704,32488.541209528412
3850,1.1549999999999998,32231.894581387383,256.02542828305667,32487.92000967044
3860,1.158,32437.64801872987,50.387030572839066,32488.035049302707
3870,1.1609999999999998,32481.82282583783,6.317881556121494,32488.14070739395
3880,1.164,32491.399640186653,-3.2461928903697053,32488.153447296285
3890,1.1669999999999998,32494.402283580785,-6.266222275848456,32488.136061304936
3900,1.17,32489.250648914523,-1.1079268927258572,32488.1427220218
3910,1.1729999999999998,32455.971229465875,32.18787707040951,32488.159106536285
3920,1.176,32433.218847783155,54.972639688954345,32488.191487472108
3930,1.1789999999999998,32332.278619417935,154.22843206319806,32486.507051481134
3940,1.182,29843.16490703558,2649.685994967873,32492.850902003454
3950,1.1849999999999998,32340.85491991091,144.88939828252325,32485.744318193436
3960,1.188,32443.048936017236,44.9612166176371,32488.010152634874
3970,1.1909999999999998,32377.30001698468,110.95940562582594,32488.259422610503
3980,1.194,32396.722405257613,91.30875464228379,32488.031159899896
3990,1.1969999999999998,32324.014725347384,164.12011025027206,32488.134835597655
4000,1.2,32273.977089517684,214.17973695816926,32488.156826475853
4010,1.2029999999999998,32339.952894862392,148.15743290788757,32488.11032777028
4020,1.206,32454.634648533167,33.410657019081185,32488.04530555225
4030,1.2089999999999999,32491.604647944492,-3.463082403545625,32488.141565540947
4040,1.212,32498.124802265702,-9.969983982481661,32488.15481828322
4050,1.2149999999999999,32498.54127490276,-10.396386239398858,32488.144888663363
4060,1.218,32457.132816851863,30.592987063200873,32487.725803915066
4070,1.2209999999999999,31582.820272898833,903.7086723161802,32486.528945215014
4080,1.224,31150.83265080145,1335.7301651419032,32486.562815943355
