Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy
0,0.0,74.68450165716668,323.1842542577431,397.86875591490974
10,0.005,304.26442906824053,93.03014265108251,397.294571719323
20,0.01,385.7714557114393,11.719073851079582,397.4905295625189
30,0.015,398.8737869386335,-1.3445850489408917,397.5292018896926
40,0.02,401.924751768213,-4.390182003443984,397.534569764769
50,0.025,403.6406133758296,-6.09990333230253,397.5407100435271
60,0.03,405.048283166533,-7.507553877601431,397.5407292889316
70,0.035,406.15456790750704,-8.61384824208004,397.540719665427
80,0.04,406.9131648231038,-9.377888993745843,397.53527582935794
90,0.045,407.33712727536783,-9.801798987739893,397.5353282876279
100,0.05,407.4843452764304,-9.943460020488759,397.54088525594165
110,0.055,407.4368051257749,-9.901337644985254,397.5354674807897
120,0.06,407.2865133268662,-9.745506744101835,397.5410065827644
130,0.065,407.1242990152223,-9.583238499836957,397.5410605153853
140,0.07,407.0284293136044,-9.481839846045622,397.5465894675588
150,0.075,407.05122116791716,-9.49913886518901,397.55208230272814
160,0.08,407.20985968428033,-9.65778605661946,397.5520736276609
170,0.085,407.4881646764675,-9.930582325422552,397.5575823510449
180,0.09,407.8487999550126,-10.296707204143626,397.552092750869
190,0.095,408.24350621009285,-10.696923210844812,397.546582999248
200,0.1,408.6288513051122,-11.082287824977215,397.546563480135
210,0.105,408.9706569870882,-11.41865723225959,397.5519997548286
220,0.11,409.24288948451897,-11.6908969777644,397.5519925067546
230,0.115,409.4310759814482,-11.879081890758416,397.5519940906898
240,0.12,409.5337112751661,-11.981706164710644,397.55200511045547
250,0.125,409.5617951397191,-12.009772127495083,397.552023012224
260,0.13,409.53531850168133,-11.983275305936079,397.5520431957452
270,0.135,409.4775996317532,-11.9255381587862,397.552061472967
280,0.14,409.4103239651555,-11.863734748447548,397.54658921670796
290,0.145,409.35018734828975,-11.803588737164858,397.54659861112486
300,0.15,409.30847891863755,-11.761875485756375,397.54660343288117
310,0.155,409.2909785293943,-11.744375506574233,397.5466030228201
320,0.16,409.2971709967804,-11.750573076402231,397.54659792037813
330,0.165,409.31589852105526,-11.769326279735797,397.54657224131944
340,0.17,409.3139643661529,-11.772932193915109,397.5410321722378
350,0.17500000000000002,409.21274269169817,-11.671862637244324,397.54088005445385
360,0.18,408.8327110536367,-11.286663254954332,397.54604779868237
370,0.185,407.78595424310134,-10.240549723064435,397.5454045200369
380,0.19,405.30255174056356,-7.758279802631088,397.5442719379325
390,0.195,400.17902891329373,-2.6359060476531466,397.5431228656406
400,0.2,391.81273482725567,5.737249721673946,397.5499845489296
410,0.20500000000000002,383.5877938049878,13.96199636614817,397.549790171136
420,0.21,382.8836597479689,14.666383472599414,397.55004322056834
430,0.215,390.02043910385,7.524270547454516,397.5447096513045
440,0.22,397.66757613028705,-0.12996874988509965,397.53760738040194
450,0.225,402.13259441537787,-4.58843703767757,397.5441573777003
460,0.23,403.9465673836704,-6.401211840354427,397.54535554331596
470,0.23500000000000001,404.39325330375937,-6.847182392584707,397.54607091117464
480,0.24,404.3458644946172,-6.804913466951357,397.54095102766587
490,0.245,404.2629516752945,-6.7218503384827155,397.5411013368118
500,0.25,404.33668398262216,-6.7955519319440985,397.5411320506781
510,0.255,404.5996680652379,-7.053089212886512,397.5465788523514
520,0.26,405.000016247343,-7.453485305082128,397.54653094226086
530,0.265,405.4597002037128,-7.918674799495246,397.5410254042176
540,0.27,405.9102331551602,-8.374713799403994,397.5355193557562
550,0.275,406.30807020701377,-8.76707362378373,397.54099658323
560,0.28,406.6346811389848,-9.088202054925576,397.5464790840592
570,0.28500000000000003,406.89083683347826,-9.344182784513833,397.54665404896446
580,0.29,407.083826581802,-9.537161077749786,397.5466655040522
590,0.295,407.2240522847335,-9.677376184376076,397.5466761003574
600,0.3,407.3232825565188,-9.776597720835312,397.5466848356835
610,0.305,407.391625311888,-9.844933888309807,397.5466914235782
620,0.31,407.4368750212866,-9.890179108173168,397.5466959131134
630,0.315,407.464583396183,-9.923364485879627,397.54121891030337
640,0.32,407.4778360176832,-9.925655057727857,397.55218095995536
650,0.325,407.47795606116813,-9.920312907602261,397.5576431535659
660,0.33,407.4632591351857,-9.894670269260029,397.5685888659257
670,0.335,407.43062284566514,-9.85655674185031,397.57406610381486
680,0.34,407.37452446867024,-9.805945404907279,397.56857906376297
690,0.34500000000000003,407.2877580055965,-9.719186559999727,397.5685714455968
700,0.35000000000000003,407.1617987750355,-9.59323577062045,397.56856300441507
710,0.355,406.9879354051912,-9.419380296162565,397.56855510902864
720,0.36,406.75942509664117,-9.190874990879358,397.5685501057618
730,0.365,406.4750517967829,-8.90650051678126,397.56855128000166
740,0.37,406.1438896496172,-8.575327613535645,397.5685620360816
750,0.375,405.79031960532416,-8.216267589303907,397.57405201602023
760,0.38,405.4552247776685,-7.88114363077548,397.57408114689304
770,0.385,405.18920786668207,-7.604138680722634,397.5850691859594
780,0.39,405.0373181044997,-7.4522438063341765,397.5850742981655
790,0.395,405.0158489684627,-7.430803795571383,397.58504517289134
800,0.4,405.0930864399536,-7.502649530874518,397.5904369090791
810,0.405,405.1895455329427,-7.593686264852609,397.59585926809007
820,0.41000000000000003,405.20686476391626,-7.600086587445081,397.60677817647115
830,0.41500000000000004,405.08356998362484,-7.476760675497896,397.60680930812697
840,0.42,404.855720438703,-7.248786774297263,397.6069336644057
850,0.425,404.67517594098126,-7.068078430407603,397.6070975105737
860,0.43,404.7401144469004,-7.132925031161969,397.60718941573845
870,0.435,405.158493219051,-7.551356982929507,397.6071362361215
880,0.44,405.8599298647656,-8.252949171729487,397.6069806930361
890,0.445,406.6458674895895,-9.044520409415622,397.60134708017387
900,0.45,407.31916287791984,-9.717892845507693,397.6012700324121
910,0.455,407.7827352423973,-10.181114409090892,397.6016208333064
920,0.46,408.01902580586665,-10.411889412727355,397.6071363931393
930,0.465,408.06398867900316,-10.4568018846189,397.60718679438423
940,0.47000000000000003,407.9767314871442,-10.374982862741458,397.6017486244028
950,0.47500000000000003,407.8116166246904,-10.209834404071122,397.60178222061927
960,0.48,407.61030444724605,-10.008499662149045,397.601804785097
970,0.485,407.4015548479682,-9.788770685881804,397.6127841620864
980,0.49,407.20427348551743,-9.58050222968349,397.62377125583396
990,0.495,407.02708448747524,-9.403311124047187,397.62377336342803
1000,0.5,406.87345911835894,-9.244207540109596,397.62925157824935
1010,0.505,406.7420936393629,-9.107374999738857,397.63471863962405
1020,0.51,406.6298312227449,-8.99507689593607,397.63475432680883
1030,0.515,406.52990051460597,-8.895083448220126,397.63481706638584
1040,0.52,406.4327366702753,-8.803403554177981,397.6293331160973
1050,0.525,406.32792434942684,-8.704070784149936,397.6238535652769
1060,0.53,406.2121287579828,-8.577344187513,397.6347845704698
1070,0.535,406.08466157179475,-8.449875250026771,397.634786321768
1080,0.54,405.9493703418044,-8.314578920005982,397.6347914217984
1090,0.545,405.70668848654384,-8.073938395291762,397.6327500912521
1100,0.55,405.42914206248156,-7.790895913004828,397.63824614947674
1110,0.555,405.15293451031584,-7.5146724226659165,397.63826208764993
1120,0.56,404.9032315569188,-7.2594735912253725,397.64375796569345
1130,0.5650000000000001,404.7063515651646,-7.0625777553263465,397.64377380983825
1140,0.5700000000000001,404.5860416079907,-6.94225594537097,397.64378566261973
1150,0.5750000000000001,404.55960251468787,-6.915811232685607,397.64379128200227
1160,0.58,404.63479196619477,-6.996479218875351,397.63831274731945
1170,0.585,404.80787608361936,-7.169572553537883,397.6383035300815
1180,0.59,405.06390020907577,-7.425611502389785,397.638288706686
1190,0.595,405.3795736869364,-7.741302541838152,397.63827114509826
1200,0.6,405.7273015578122,-8.089047559456796,397.6382539983554
1210,0.605,406.0797711174861,-8.441531310627834,397.6382398068582
1220,0.61,406.4136944875387,-8.775464523033312,397.6382299645054
1230,0.615,406.71194595299926,-9.073721264131565,397.6382246888677
1240,0.62,406.9640255791127,-9.325802226841965,397.6382233522707
1250,0.625,407.16568219823137,-9.521965478970438,397.6437167192609
1260,0.63,407.3166177837204,-9.672888264386037,397.6437295193344
1270,0.635,407.41978525847867,-9.77605137009587,397.6437338883828
1280,0.64,407.4792707124219,-9.83553214284068,397.6437385695812
1290,0.645,407.50041560971664,-9.862151539748858,397.63826406996776
1300,0.65,407.4895203495853,-9.851220241239096,397.6383001083462
1310,0.655,407.4514694511536,-9.813165259751282,397.63830419140237
1320,0.66,407.39151618312326,-9.753208163505967,397.6383080196173
1330,0.665,407.3148228780076,-9.676511222972692,397.6383116550349
1340,0.67,407.2264554237571,-9.582660558538633,397.64379486521847
1350,0.675,407.1314223704878,-9.493102849146746,397.6383195213411
1360,0.68,407.03649697301864,-9.398078537075818,397.6384184359428
1370,0.685,406.9445209411686,-9.306099696044427,397.63842124512416
1380,0.6900000000000001,406.8595342556763,-9.23207659745134,397.62745765822496
1390,0.6950000000000001,406.7851265166995,-9.146705033261181,397.6384214834383
1400,0.7000000000000001,406.7239046738273,-9.090962277388794,397.6329423964385
1410,0.705,406.67676796761725,-9.043825600208011,397.6329423674092
1420,0.71,406.6437276368787,-9.010786064060259,397.6329415728184
1430,0.715,406.62390037183775,-8.996428426151226,397.6274719456865
1440,0.72,406.6151265405497,-8.987656245175058,397.6274702953746
1450,0.725,406.61528041509945,-8.998820556189242,397.6164598589102
