Step,Kinetic,Potential,Total,Temperature
3520,241.23839858652,-10.764601086878189,230.4737974996418,2.010319988221
3560,240.79990125968823,-10.408151984390368,230.39174927529785,2.0066658438307354
3600,240.55264272578572,-10.21459814546007,230.33804458032566,2.004605356048214
3640,240.4400246099628,-10.141472275654985,230.2985523343078,2.0036668717496897
3680,240.42043650746933,-10.155812690681415,230.26462381678792,2.0035036375622446
3720,240.46750890285506,-10.24034206894466,230.2271668339104,2.003895907523792
3760,240.57884063457837,-10.395697805248268,230.1831428293301,2.00482367195482
3800,240.77576598517294,-10.647462418312397,230.12830356686055,2.0064647165431078
3840,241.0762129282118,-11.021431390968099,230.05478153724368,2.0089684410684314
3880,241.4495722890818,-11.49481271170112,229.95475957738068,2.0120797690756818
3920,241.7881569627883,-11.962981294049987,229.8251756687383,2.014901308023236
3960,241.91934619650675,-12.24465998831114,229.67468620819562,2.015994551637556
4000,241.6857533462471,-12.161011192079453,229.52474215416765,2.0140479445520594
4040,241.20536765125814,-11.796811289049804,229.40855636220834,2.0100447304271514
4080,241.11858760018353,-11.797785679762109,229.32080192042142,2.0093215633348627
4120,241.8857694032756,-12.678803232245045,229.20696617103056,2.0157147450272968
4160,242.7719654208814,-13.755445312746009,229.01652010813538,2.023099711840678
4200,242.55573055618322,-13.761718284639862,228.79401227154335,2.02129775463486
4240,241.46192716677643,-12.832757747041944,228.6291694197345,2.0121827263898036
4280,238.4691894457653,-9.852822552103763,228.61636689366154,1.9872432453813775
4320,240.8197797074821,-12.116716592427487,228.70306311505462,2.006831497562351
4360,242.88390573472242,-14.356589174312582,228.52731656040984,2.0240325477893535
4400,242.65179124966994,-14.350449821834914,228.30134142783504,2.0220982604139164
4440,242.24824160497758,-14.142301785322626,228.10593981965496,2.0187353467081466
4480,241.94929654188775,-14.0102381790474,227.93905836284034,2.0162441378490645
4520,241.61987436743271,-13.823875943552675,227.79599842388004,2.0134989530619394
4560,241.23853811462902,-13.558619383179115,227.6799187314499,2.010321150955242
4600,240.828086826958,-13.233169844365214,227.5949169825928,2.0069007235579837
4640,240.5545128528551,-13.011579898580763,227.54293295427436,2.0046209404404594
4680,240.59646015030717,-13.09732467097994,227.49913547932724,2.0049705012525596
4720,240.72754596102249,-13.281274097349696,227.4462718636728,2.0060628830085205
4760,240.75636594576508,-13.370524949685432,227.38584099607965,2.0063030495480425
4800,240.69883193180675,-13.371946008041128,227.32688592376562,2.005823599431723
4840,240.51020767596387,-13.231971824882287,227.27823585108158,2.0042517306330323
4880,240.1095153685744,-12.85615832870705,227.25335703986735,2.000912628071453
4920,239.71196857624267,-12.449565553516981,227.2624030227257,1.9975997381353556
4960,239.85310526567298,-12.566110099302438,227.28699516637053,1.9987758772139415
5000,240.47651835354284,-13.200810967400646,227.2757073861422,2.0039709862795236
5040,241.38968060806434,-14.185923806912331,227.203756801152,2.0115806717338693
5080,242.13778220633833,-15.079458913824784,227.05832329251353,2.017814851719486
5120,242.8926434996829,-16.03541832197608,226.85722517770682,2.0241053624973575
5160,242.5451607622907,-15.914905439737014,226.63025532255367,2.021209673019089
5200,241.5496901859533,-15.086284183703821,226.46340600224949,2.012914084882944
5240,240.52831444916515,-14.147711615011934,226.38060283415322,2.0044026204097096
5280,240.06390473760936,-13.703146399507482,226.36075833810187,2.000532539480078
5320,239.90515893966682,-13.54319586760536,226.36196307206146,1.999209657830557
5360,239.58531715304483,-13.20281827392261,226.3824988791222,1.996544309608707
5400,239.2428593178892,-12.813751193993138,226.42910812389607,1.9936904943157434
5440,239.05643020366307,-12.55725988270718,226.4991703209559,1.9921369183638589
5480,239.10141119633357,-12.523422126524117,226.57798906980946,1.9925117599694464
5520,239.31918167070188,-12.677057419997775,226.64212425070411,1.9943265139225157
5560,239.5607313792074,-12.874784905081428,226.68594647412596,1.9963394281600617
5600,239.76966971794621,-13.055762791382005,226.71390692656422,1.9980805809828852
5640,239.94242214493516,-13.217601785026822,226.72482035990834,1.9995201845411263
5680,239.9924403623151,-13.266833021138336,226.72560734117678,1.9999370030192927
5720,239.67899265496908,-12.944741145925455,226.73425150904362,1.997324938791409
5760,238.8733788868021,-12.084676925986605,226.7887019608155,1.9906114907233508
5800,238.3079539595535,-11.40042719025172,226.90752676930177,1.9858996163296123
5840,238.8856284453544,-11.857706727686463,227.02792171766794,1.9907135703779533
5880,240.0072646410044,-12.935459694850806,227.0718049461536,2.000060538675037
5920,240.54098248347634,-13.496600744857354,227.044381738619,2.004508187362303
5960,240.69658612376202,-13.699845682904119,226.9967404408579,2.0058048843646836
6000,241.10172573207853,-14.17964243515019,226.92208329692835,2.009181047767321
6040,236.87116168063542,-9.921948416635523,226.9492132639999,1.9739263473386286
6080,241.3285635217506,-14.289015790993625,227.03954773075696,2.011071362681255
6120,240.58748344598646,-13.643136057300849,226.94434738868563,2.0048956953832207
6160,240.65927663160664,-13.74947701541726,226.9097996161894,2.0054939719300555
6200,241.2120798833531,-14.384626093722826,226.82745378963028,2.010100665694609
6240,240.79777578135764,-14.055963289668261,226.7418124916894,2.0066481315113136
6280,240.48209033983147,-13.789092936460612,226.69299740337087,2.0040174194985956
6320,240.59090416408623,-13.938608117081762,226.65229604700446,2.0049242013673854
6360,240.88277466359293,-14.289158427251383,226.59361623634155,2.007356455529941
6400,241.24599792006214,-14.73628769541401,226.50971022464813,2.010383316000518
6440,241.6086427702968,-15.2164809501891,226.3921618201077,2.01340535641914
6480,233.87578123379132,-7.4681443537022965,226.40763688008903,1.9489648436149276
6520,223.46640015342268,4.411429136499942,227.87782928992263,1.8622200012785224
6560,242.70690930246434,-14.553271480114727,228.15363782234962,2.022557577520536
6600,242.28496785777247,-14.348441558440781,227.9365262993317,2.0190413988147706
6640,241.50176234678645,-13.71386799365025,227.7878943531362,2.0125146862232204
6680,241.36254521146287,-13.685427327913033,227.67711788354984,2.0113545434288573
6720,241.6214448365533,-14.059588445595946,227.56185639095736,2.0135120403046107
6760,241.74837043320474,-14.322503182427665,227.4258672507771,2.0145697536100395
6800,241.97244969523075,-14.695108626334957,227.2773410688958,2.0164370807935894
6840,241.8549738382939,-14.73413829157649,227.1208355467174,2.015458115319116
6880,241.42736188529935,-14.439993094652245,226.9873687906471,2.0118946823774944
6920,241.0352602688215,-14.14560868817164,226.88965158064985,2.008627168906846
6960,240.75635517493936,-13.937354672537197,226.81900050240216,2.0063029597911615
7000,240.5596207390085,-13.792645645603956,226.76697509340454,2.004663506158404
7040,240.43475176988693,-13.707606837468644,226.7271449324183,2.0036229314157246
7080,240.36162138375502,-13.666285985975726,226.6953353977793,2.0030135115312917
7120,240.25114080993546,-13.580296985663788,226.67084382427169,2.0020928400827955
7160,240.20473649340005,-13.551389473401487,226.65334701999856,2.0017061374450003
7200,239.08419622411742,-12.424423653195737,226.6597725709217,1.9923683018676452
7240,235.36936303069098,-8.46792369992404,226.90143933076695,1.9614113585890915
7280,240.06184208210647,-12.974662448042118,227.08717963406434,2.0005153506842204
7320,241.2189164436487,-14.195006217125169,227.02391022652353,2.0101576370304057
7360,241.30862196553295,-14.389434052855222,226.91918791267773,2.0109051830461078
7400,240.50945877972623,-13.669548271736877,226.83991050798934,2.0042454898310518
7440,240.57319908067126,-13.763358349680141,226.8098407309911,2.0047766590055938
7480,240.57776137123187,-13.823269825547372,226.7544915456845,2.004814678093599
7520,240.28047044309994,-13.553451514656603,226.72701892844333,2.0023372536924997
7560,240.20452196791166,-13.502545470650057,226.7019764972616,2.0017043497325973
7600,239.8398618632974,-13.137682231315399,226.70217963198198,1.9986655155274782
7640,239.8604143018567,-13.143309657365876,226.71710464449083,1.9988367858488059
7680,240.07884177114158,-13.35757366224749,226.7212681088941,2.000657014759513
7720,240.23352283278174,-13.525007463813866,226.70851536896788,2.0019460236065147
7760,240.23035348859005,-13.541699132649713,226.68865435594034,2.001919612404917
7800,239.9831744389725,-13.305734724890844,226.67743971408166,1.9998597869914374
7840,239.40413709802624,-12.701951552918402,226.70218554510785,1.9950344758168854
7880,238.6632776888215,-11.884301111320015,226.77897657750148,1.9888606474068458
7920,238.29858897105294,-11.394067223237462,226.90452174781547,1.9858215747587744
7960,238.4140426528076,-11.37654639099432,227.0374962618133,1.9867836887733967
8000,238.58356188520665,-11.428456539240178,227.15510534596646,1.9881963490433887
8040,238.87785603286494,-11.62068337559224,227.2571726572727,1.9906488002738745
8080,239.2527257465341,-11.922870109563064,227.32985563697105,1.9937727145544508
8120,239.33342015691582,-11.949652557568108,227.38376759934772,1.9944451679742985
8160,239.21678887717957,-11.774240648610787,227.44254822856877,1.993473240643163
8200,239.09067867133348,-11.58064733101162,227.51003134032186,1.9924223222611124
8240,239.03380536382429,-11.447018925364926,227.58678643845937,1.991948378031869
8280,239.0562698810599,-11.392567128768642,227.66370275229127,1.9921355823421658
8320,239.14573568398973,-11.409627455365328,227.7361082286244,1.9928811306999143
8360,239.29047906386234,-11.491320056197804,227.79915900766454,1.994087325532186
8400,239.4942916366944,-11.6462840618684,227.848007574826,1.99578576363912
8440,239.77910655967753,-11.900964981914733,227.8781415777628,1.998159221330646
8480,240.15854539617598,-12.276406139049273,227.8821392571267,2.0013212116348
8520,240.58985671270534,-12.737180596996414,227.85267611570893,2.004915472605878
8560,240.40519844899862,-12.606006027977436,227.7991924210212,2.0033766537416553
8600,231.47387555180453,-3.469271950046169,228.00460360175836,1.9289489629317045
8640,235.30491033504336,-6.483030092737248,228.82188024230612,1.960874252792028
8680,243.5047051036964,-14.744244336503101,228.7604607671933,2.029205875864137
8720,243.10048824250347,-14.618300610560146,228.48218763194333,2.0258374020208625
8760,242.8319478705172,-14.578797463975242,228.25315040654198,2.0235995655876433
8800,243.25358152825694,-15.245806970423047,228.0077745578339,2.027113179402141
8840,243.69409825025286,-15.961954650236164,227.7321436000167,2.0307841520854404
8880,243.83133181598652,-16.412107474047875,227.41922434193864,2.031927765133221
8920,243.10067048478297,-15.945492212687638,227.15517827209533,2.0258389207065246
8960,245.61782035576508,-18.801412163099265,226.81640819266582,2.0468151696313757
9000,246.95374024264908,-20.651681899510724,226.30205834313836,2.057947835355409
9040,246.67930337407006,-20.930123830249954,225.7491795438201,2.055660861450584
9080,245.364713686224,-20.10462423268151,225.2600894535425,2.0447059473852
9120,243.90071134026215,-19.00912687547433,224.89158446478783,2.0325059278355178
9160,243.4273173907855,-18.8237042330637,224.6036131577218,2.0285609782565457
9200,243.1989361838401,-18.863102600940945,224.33583358289914,2.026657801532001
9240,242.66986419974592,-18.57183281290147,224.09803138684444,2.022248868331216
9280,241.80787451761,-17.893914401660112,223.9139601159499,2.0150656209800832
9320,236.37016584579962,-12.473281881144008,223.89688396465561,1.9697513820483301
9360,220.80913810825683,4.191532649949178,225.000670758206,1.8400761509021402
9400,240.78418008245538,-15.17517001208165,225.60901007037373,2.0065348340204614
9440,242.41445031690515,-16.971880784958636,225.4425695319465,2.020120419307543
9480,241.8263530821575,-16.554843971204033,225.27150911095347,2.0152196090179793
9520,240.95882421877417,-15.801902863890337,225.15692135488382,2.007990201823118
9560,239.9407077737727,-14.822287714893275,225.11842005887942,1.9995058981147724
9600,239.47605078264712,-14.330246349334917,225.1458044333122,1.9956337565220594
9640,239.4823331911344,-14.293095358895908,225.1892378322385,1.9956861099261198
9680,239.29226340054748,-14.055572119335409,225.23669128121207,1.9941021950045623
9720,238.92152786813602,-13.613812809529154,225.30771505860687,1.9910127322344668
9760,238.51888076494237,-13.109079297447556,225.40980146749482,1.987657339707853
9800,238.16691915890812,-12.623264782631903,225.5436543762762,1.9847243263242342
9840,237.94124409072055,-12.241267598733117,225.69997649198743,1.9828437007560045
9880,237.91585488974926,-12.048855925050674,225.86699896469858,1.982632124081244
9920,238.0887370177923,-12.061050047151847,226.02768697064047,1.9840728084816026
9960,238.40411013018203,-12.234528474819985,226.16958165536204,1.986700917751517
10000,238.78959515987253,-12.50736352066566,226.28223163920688,1.9899132929989378
10040,237.90855101182353,-11.512971937897962,226.39557907392557,1.9825712584318629
10080,238.451744298003,-11.864237584049679,226.58750671395333,1.987097869150025
10120,240.0686724061124,-13.440952759182803,226.6277196469296,2.0005722700509367
10160,240.34133934574186,-13.733298548531543,226.60804079721032,2.002844494547849
10200,240.6253347039863,-14.057212664471507,226.5681220395148,2.005211122533219
10240,240.73900942550648,-14.2264822240925,226.51252720141397,2.0061584118792206
10280,240.15003105617677,-13.680923650350149,226.46910740582663,2.001250258801473
10320,238.6859754427552,-12.172584925913428,226.51339051684175,1.9890497953562933
10360,238.2604716003314,-11.610218843325953,226.65025275700546,1.9855039300027617
10400,240.0542529298878,-13.326943592098964,226.72730933778885,2.000452107749065
10440,241.77036391155053,-15.120855759558765,226.64950815199177,2.0147530325962544
10480,242.45195601471525,-15.979012347886574,226.47294366682868,2.020432966789294
10520,242.6228275906856,-16.35578216153891,226.2670454291467,2.0218568965890467
10560,242.74012170365728,-16.68675043010099,226.05337127355628,2.0228343475304773
10600,242.09443622528417,-16.24881873593695,225.8456174893472,2.0174536352107015
10640,235.9103792127525,-10.049374944962343,225.86100426779015,1.9659198267729374
10680,235.91027312557117,-9.557689538995447,226.35258358657572,1.965918942713093
10720,239.5096525479063,-13.125367465849614,226.3842850820567,1.9959137712325525
10760,243.2141144433612,-16.74838195393351,226.4657324894277,2.02678428702801
10800,244.6104296703791,-18.508747140816535,226.10168252956257,2.038420247253159
10840,243.58002807625746,-17.806264948343177,225.7737631279143,2.0298335673021457
10880,241.6388565884659,-16.0837390270065,225.55511756145938,2.0136571382372157
10920,240.4102011597056,-14.914165478076157,225.49603568162945,2.0034183429975467
10960,241.2863990594139,-15.859428715546676,225.42697034386723,2.0107199921617824
11000,241.13692476948984,-15.811744751853764,225.3251800176361,2.009474373079082
11040,240.51971646891934,-15.26258797524325,225.25712849367608,2.004330970574328
11080,239.96195524799543,-14.72403787965992,225.2379173683355,1.999682960399962
11120,239.81401305421392,-14.562991708507107,225.25102134570682,1.9984501087851159
11160,240.08415224988332,-14.828198911767693,225.25595333811563,2.0007012687490278
11200,240.23830670722796,-14.995810883339733,225.24249582388822,2.0019858892268996
11240,240.14867422151815,-14.922237151997287,225.22643706952087,2.0012389518459845
11280,239.89336591951906,-14.668520455130466,225.22484546438858,1.9991113826626588
11320,239.49600678016358,-14.246674981426569,225.24933179873702,1.9958000565013632
11360,238.95896176743707,-13.647298739349171,225.3116630280879,1.991324681395309
11400,238.39514130369156,-12.977071282305088,225.41807002138648,1.986626177530763
11440,238.14315114611367,-12.581508692759586,225.56164245335407,1.9845262595509472
11480,238.46071778433335,-12.761415469079695,225.69930231525365,1.987172648202778
11520,238.8475708835078,-13.043969376241066,225.80360150726676,1.9903964240292318
11560,237.94035286208168,-12.019450159089848,225.92090270299184,1.9828362738506806
11600,237.8798683965265,-11.767288465558167,226.1125799309683,1.9823322366377207
11640,239.6936689178387,-13.49158437280605,226.20208454503265,1.997447240981989
11680,240.0470858015903,-13.839406458266069,226.20767934332423,2.000392381679919
11720,239.74077184485705,-13.528318417456065,226.212453427401,1.9978397653738087
11760,239.3487301557853,-13.09765172947791,226.25107842630737,1.9945727512982108
11800,239.89106146268915,-13.601813784343005,226.28924767834616,1.999092178855743
11840,233.1657180983421,-6.768864605439561,226.39685349290252,1.9430476508195176
11880,240.5211888660256,-13.804354917212308,226.7168339488133,2.0043432405502135
11920,239.7262046024499,-13.026839833236632,226.69936476921328,1.9977183716870826
11960,239.0259880745903,-12.273600006920256,226.75238806767004,1.991883233954919
12000,238.95729555266763,-12.119196378870146,226.83809917379747,1.9913107962722303
12040,239.77649909545568,-12.881586683232104,226.89491241222356,1.9981374924621307
12080,240.39897307913606,-13.5165156368286,226.88245744230744,2.003324775659467
12120,240.2026815607484,-13.35112354389557,226.85155801685283,2.001689013006237
12160,239.2735368548799,-12.40607095502649,226.8674658998534,1.9939461404573324
12200,236.8843422304398,-9.876715332886866,227.00762689755294,1.9740361852536652
12240,234.23518938492586,-6.8557299333263115,227.37945945159956,1.9519599115410489
12280,236.5918057248776,-8.818307155839596,227.773498569038,1.9715983810406466
12320,239.0415554934338,-11.10734411922286,227.93421137421095,1.9920129624452818
12360,239.5393713281237,-11.553440764834688,227.98593056328903,1.9961614277343642
12400,239.39659055516256,-11.3673368810628,228.02925367409975,1.994971587959688
12440,239.1746881091686,-11.087054399176614,228.087633709992,1.9931224009097384
12480,238.9988035496861,-10.838673391900784,228.16013015778532,1.9916566962473843
12520,238.86482461405978,-10.6163802965394,228.24844431752038,1.9905402051171648
12560,238.73714933507785,-10.391498033474363,228.34565130160348,1.989476244458982
12600,238.61779303180097,-10.167374962599013,228.45041806920196,1.9884816085983414
12640,238.60046331148223,-10.03557157480012,228.5648917366821,1.988337194262352
12680,238.79127505679955,-10.117787356308025,228.67348770049153,1.9899272921399962
12720,239.11710385640117,-10.359164399001415,228.75793945739974,1.9926425321366765
12760,239.3512694156559,-10.534914789625105,228.8163546260308,1.9945939117971325
12800,239.39003510786907,-10.523637762515452,228.86639734535362,1.9949169592322422
12840,239.4223831751055,-10.50624523444666,228.91613794065884,1.9951865264592124
12880,239.523574374877,-10.566404869475182,228.95716950540182,1.9960297864573084
12920,239.38874683486324,-10.390060438650096,228.99868639621315,1.9949062236238604
12960,239.19641840556332,-10.139684642345767,229.05673376321755,1.9933034867130277
13000,239.4561459179771,-10.341708093562309,229.11443782441478,1.9954678826498091
13040,239.77744415990387,-10.63092986288407,229.1465142970198,1.998145367999199
13080,239.87916698478796,-10.718412304664383,229.16075468012357,1.9989930582065663
13120,239.8762662936404,-10.70483236684024,229.17143392680018,1.9989688857803367
13160,239.8632943548066,-10.681078602308478,229.18221575249814,1.9988607862900551
13200,239.87670948052124,-10.683280417668387,229.19342906285286,1.9989725790043438
13240,239.93872658902714,-10.738308002297357,229.2004185867298,1.999489388241893
13280,240.0436388596085,-10.841072955531102,229.2025659040774,2.0003636571634043
13320,240.07836401825543,-10.88224796195577,229.19611605629967,2.0006530334854618
13360,239.80284413067403,-10.605158101638139,229.19768602903588,1.9983570344222836
13400,239.09218620066514,-9.853323331280745,229.2388628693844,1.9924348850055429
13440,238.42185727239047,-9.080237823354345,229.34161944903613,1.9868488106032538
13480,238.64266114566283,-9.17557159769132,229.4670895479715,1.9886888428805236
13520,239.58712717931053,-10.046082430706988,229.54104474860355,1.9965593931609211
13560,240.4443941038515,-10.905905226940105,229.5384888769114,2.0037032841987625
13600,240.90786158989943,-11.424433630611883,229.48342795928755,2.007565513249162
13640,240.51525214719595,-11.100235116516973,229.41501703067897,2.0042937678932997
13680,239.00161321419705,-9.55618499792863,229.44542821626843,1.9916801101183088
13720,240.73285578494531,-11.275869739758107,229.4569860451872,2.006107131541211
13760,240.92287743789302,-11.538673061731028,229.384204376162,2.0076906453157752
13800,240.7455767036143,-11.426432264708197,229.3191444389061,2.006213139196786
13840,240.79486351641532,-11.534011034428909,229.2608524819864,2.0066238626367943
13880,241.12883043576514,-11.94742207598414,229.181408359781,2.009406920298043
13920,225.99785475286967,3.4150368663679416,229.4128916192376,1.8833154562739138
13960,241.92554867799603,-11.962852266905038,229.962696411091,2.0160462389833005
14000,242.17603225806306,-12.399158530398978,229.77687372766408,2.0181336021505256
14040,241.45465701823053,-11.823333913367007,229.63132310486353,2.0121221418185877
14080,241.22016185289874,-11.688147459269295,229.53201439362945,2.010168015440823
14120,241.65706457382268,-12.240219623431429,229.41684495039124,2.0138088714485223
14160,241.8302787157665,-12.552054871183962,229.27822384458253,2.0152523226313876
14200,241.6645829076914,-12.528269372898583,229.1363135347928,2.0138715242307614
14240,241.02429597954892,-11.998782883842775,229.02551309570615,2.0085357998295743
14280,240.61320795748986,-11.64861723763622,228.96459071985365,2.0051100663124157
14320,241.28896661102578,-12.39503517810424,228.89393143292153,2.010741388425215
14360,241.7574741712108,-12.994889481903598,228.76258468930718,2.0146456180934234
14400,241.32323765746702,-12.690029294007324,228.6332083634597,2.0110269804788916
14440,240.6218285484316,-12.067255173992386,228.55457337443923,2.0051819045702635
14480,240.32348780300788,-11.804859426624528,228.51862837638336,2.002695731691732
14520,240.4397399113284,-11.949357604962492,228.4903823063659,2.00366449926107
14560,240.47430110665726,-12.024069721416456,228.4502313852408,2.003952509222144
14600,240.18201808472676,-11.759223274081338,228.42279481064543,2.001516817372723
14640,239.91898771551593,-11.500831116765267,228.41815659875067,1.9993248976292994
14680,240.19747570939555,-11.779289064616124,228.4181866447794,2.0016456309116295
14720,240.7770713734075,-12.39697484356822,228.38009652983928,2.006475594778396
14760,241.15626558845193,-12.855890479576768,228.30037510887516,2.0096355465704328
14800,241.26390368169166,-13.063203831747291,228.20069984994436,2.0105325306807638
14840,241.2330391122316,-13.132332223275478,228.10070688895613,2.0102753259352633
14880,241.16182539650117,-13.157079933173563,228.0047454633276,2.0096818783041765
14920,241.0812930165659,-13.166763289397341,227.91452972716854,2.0090107751380493
14960,240.97187428220687,-13.13899175078119,227.83288253142567,2.008098952351724
15000,240.762418105718,-12.999870102313892,227.7625480034041,2.006353484214317
15040,240.3672949705363,-12.65125308574336,227.71604188479296,2.003060791421136
15080,239.8499681732692,-12.14200354938867,227.7079646238805,1.9987497347772432
15120,239.47583558771038,-11.739798984427367,227.73603660328303,1.9956319632309198
15160,239.49187187489747,-11.712120335457536,227.77975153943993,1.995765598957479
15200,239.82664923364678,-12.019137285942328,227.80751194770446,1.9985554102803897
15240,239.76106161555808,-11.93956580255264,227.82149581300544,1.9980088467963173
