Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy,Temperature,Pressure,Phase,Max_Cluster_Size,Avg_Cluster_Size
0,0.0,26222.23918685262,3238.6110410995675,29460.85022795219,291.35821318725135,9.083631146935657,GAS,3,1.1764705882352942
10,0.005,28184.210753974126,273.64072098923543,28457.85147496336,313.15789726637917,5.902753987532246,GAS,3,1.1764705882352942
20,0.01,27401.67576484865,114.68537406223159,27516.36113891088,304.4630640538739,5.55152105400629,GAS,3,1.1764705882352942
30,0.015,26581.897556879725,32.55840094679331,26614.455957826518,295.35441729866363,5.288180463793424,GAS,3,1.1764705882352942
40,0.02,25684.569775462223,70.32895683700002,25754.89873229922,285.3841086162469,5.1590918096706115,GAS,3,1.1764705882352942
50,0.025,24522.501092393915,422.61676528860914,24945.117857682526,272.4722343599324,5.360587270057178,GAS,3,1.1538461538461537
60,0.03,23663.49628402404,530.5264291022091,24194.02271312625,262.927736489156,5.321536091032613,GAS,3,1.1538461538461537
70,0.035,23361.44338796365,104.26145304178183,23465.70484100543,259.5715931995961,4.7417590057889285,GAS,3,1.1538461538461537
80,0.04,22749.918200192064,11.12415614892326,22761.042356340986,252.77686889102293,4.5036051265589245,GAS,3,1.1538461538461537
90,0.045,22086.563004923762,2.013874324662499,22088.576879248423,245.40625561026403,4.359566783926965,GAS,3,1.1538461538461537
100,0.05,21450.474769771547,-1.7611418642970944,21448.71362790725,238.3386085530172,4.228016003986791,GAS,3,1.1111111111111112
110,0.055,20843.821373136143,-3.8859004163039397,20839.93547271984,231.59801525706825,4.104755554276765,GAS,3,1.1111111111111112
120,0.06,20264.823041638105,-3.909622087992877,20260.91341955011,225.1647004626456,3.990239806345552,GAS,3,1.1111111111111112
130,0.065,19713.684799909992,-3.51647386337092,19710.16832604662,219.04094222122214,3.882480781659623,GAS,3,1.1111111111111112
140,0.07,19187.6958380128,-1.3090745681351186,19186.386763444665,213.19662042236448,3.7827020534034705,GAS,3,1.1111111111111112
150,0.075,18674.938054020073,13.553511969445424,18688.49156598952,207.49931171133414,3.7021223945662514,GAS,2,1.0714285714285714
160,0.08,18132.51347255507,84.17475039555231,18216.688222950623,201.47237191727856,3.6844013457766973,GAS,2,1.0714285714285714
170,0.085,17618.761541726268,153.85419672068997,17772.61573844696,195.76401713029188,3.669237197754044,GAS,2,1.0714285714285714
180,0.09,17295.536209575148,53.38874821914426,17348.924957794294,192.17262455083497,3.481798175343439,GAS,2,1.0714285714285714
190,0.095,16935.908902122977,6.190033673493287,16942.09893579647,188.1767655791442,3.351008704791576,GAS,2,1.0714285714285714
200,0.1,16556.641706687507,-2.7636554625633933,16553.878051224943,183.9626856298612,3.2641249910145578,GAS,2,1.0909090909090908
210,0.105,16188.323078209169,-3.8934036405052646,16184.429674568664,179.8702564245463,3.1899714422544942,GAS,2,1.0909090909090908
220,0.11,15836.231445359052,-3.223851376184348,15833.007593982868,175.95812717065613,3.1218646144314306,GAS,2,1.0909090909090908
230,0.115,15500.401090810177,-1.5805755467183642,15498.820515263458,172.22667878677976,3.0584852367210034,GAS,2,1.0909090909090908
240,0.12,15181.106673237377,-0.05467182317421937,15181.052001414202,168.67896303597084,2.9983324616564033,GAS,2,1.0909090909090908
250,0.125,14878.212049771833,0.6540169113696078,14878.866066683204,165.31346721968703,2.9405807406011633,GAS,2,1.1111111111111112
260,0.13,14579.26443775829,12.284300301747436,14591.548738060037,161.99182708620322,2.897798182922674,GAS,2,1.1111111111111112
270,0.135,14150.288679060754,171.35709517283973,14321.645774233593,157.2254297673417,3.0097354228854414,GAS,2,1.1111111111111112
280,0.14,14030.2888050354,37.19460033422462,14067.483405369625,155.89209783372667,2.821722966245149,GAS,2,1.1111111111111112
290,0.145,13824.134555914632,-3.697497582163163,13820.437058332469,153.60149506571813,2.729227756474846,GAS,2,1.1111111111111112
300,0.15,13585.013890136937,-0.4198874693449587,13584.594002667593,150.9445987792993,2.687150370739755,GAS,2,1.1764705882352942
310,0.155,13339.265232069076,21.480601083244718,13360.745833152321,148.21405813410084,2.668593526815856,GAS,2,1.1764705882352942
320,0.16,13044.757474333133,105.19724778145428,13149.954722114588,144.9417497148126,2.717202102315189,GAS,2,1.1764705882352942
330,0.165,12643.000322119273,313.5574690084339,12956.557791127707,140.4777813568808,2.8953255124953268,GAS,2,1.1764705882352942
340,0.17,12415.28801674032,366.12269015092437,12781.410706891244,137.947644630448,2.916274333802287,GAS,2,1.1764705882352942
350,0.17500000000000002,12444.418840845561,165.24040251963058,12609.659243365191,138.27132045383956,2.6780395991747903,GAS,2,1.1320754716981132
360,0.18,12363.911451062198,74.91720142229087,12438.82865248449,137.3767939006911,2.5503792547569013,GAS,2,1.1320754716981132
370,0.185,12217.372431530272,56.51788251182786,12273.890314042099,135.74858257255858,2.4971509671353167,GAS,2,1.1320754716981132
380,0.19,12074.348805329157,41.938359476206166,12116.287164805362,134.15943117032396,2.4493514846368587,GAS,2,1.1320754716981132
390,0.195,11940.87586974345,24.712156382861576,11965.588026126312,132.676398552705,2.4002065647001514,GAS,2,1.1320754716981132
400,0.2,11807.101874480782,14.445119079143716,11821.546993559927,131.19002082756424,2.3597528005828883,GAS,2,1.1111111111111112
410,0.20500000000000002,11672.31657028309,11.911121301593974,11684.227691584683,129.69240633647877,2.3290073383966097,GAS,2,1.1111111111111112
420,0.21,11539.469193236502,14.147567810663674,11553.616761047166,128.21632436929445,2.3049531402168117,GAS,2,1.1111111111111112
430,0.215,11410.041019838021,19.543513714384403,11429.584533552406,126.7782335537558,2.286323724314415,GAS,2,1.1111111111111112
440,0.22,11286.677066077258,25.211730762435067,11311.888796839694,125.40752295641398,2.2696487474326266,GAS,2,1.1111111111111112
450,0.225,11170.894402506656,29.301994950710853,11200.196397457366,124.12104891674062,2.2525657866623594,GAS,2,1.0526315789473684
460,0.23,11062.83000100237,31.28042292357464,11094.110423925946,122.92033334447078,2.2343723199213805,GAS,2,1.0526315789473684
470,0.23500000000000001,10961.000755926882,32.26583462533998,10993.26659055222,121.78889728807646,2.2161639148063483,GAS,2,1.0526315789473684
480,0.24,10862.58916121803,34.851545576427185,10897.440706794456,120.69543512464477,2.2004828070636453,GAS,2,1.0526315789473684
490,0.245,10766.091058268752,40.402529870647015,10806.4935881394,119.62323398076391,2.18856523041364,GAS,2,1.0526315789473684
500,0.25,10676.619091440301,43.65552085678888,10720.274612297091,118.62910101600335,2.1747270411405273,GAS,2,1.0909090909090908
510,0.255,10602.111291952737,36.08765785768923,10638.198949810427,117.80123657725264,2.14997804173683,GAS,2,1.0909090909090908
520,0.26,10538.53263648158,21.015303430747565,10559.547939912327,117.09480707201755,2.117723411454558,GAS,2,1.0909090909090908
530,0.265,10475.97327127109,8.04686207012125,10484.020133341211,116.39970301412322,2.0881195756443174,GAS,2,1.0909090909090908
540,0.27,10411.435008242857,0.23402473977543747,10411.669032982632,115.68261120269841,2.0646415105222986,GAS,2,1.0909090909090908
550,0.275,10346.375284644333,-3.8145340678117106,10342.560750576522,114.95972538493703,2.0460546262095383,GAS,3,1.1320754716981132
560,0.28,10282.417874580975,-5.709012755772387,10276.708861825202,114.24908749534417,2.030740621502366,GAS,3,1.1320754716981132
570,0.28500000000000003,10220.348474604676,-6.339823603224856,10214.008651001452,113.55942749560751,2.01778641168992,GAS,3,1.1320754716981132
580,0.29,10160.29917851675,-5.9449767161028415,10154.354201800648,112.89221309463056,2.006912987810386,GAS,3,1.1320754716981132
590,0.295,10102.157178569922,-4.501925414224882,10097.655253155697,112.24619087299912,1.9980804044224365,GAS,3,1.1320754716981132
600,0.3,10045.993308829218,-2.188414064995694,10043.804894764222,111.6221478758802,1.9910816329555963,GAS,3,1.1764705882352942
610,0.305,9991.772403987947,0.9611613033578279,9992.733565291304,111.01969337764385,1.9859759841302003,GAS,3,1.1764705882352942
620,0.31,9937.68281759248,6.669126257327083,9944.351943849808,110.41869797324978,1.9845073859058608,GAS,3,1.1764705882352942
630,0.315,9879.496914231737,19.241874819408068,9898.738789051145,109.77218793590819,1.9912880077245987,GAS,3,1.1764705882352942
640,0.32,9810.964844568034,45.275431812693526,9856.240276380728,109.01072049520037,2.0133288119952693,GAS,3,1.1764705882352942
650,0.325,9723.907484606056,93.62032763315294,9817.527812239208,108.04341649562284,2.059964304173066,GAS,3,1.1538461538461537
660,0.33,9602.996650394914,180.81402616334748,9783.810676558262,106.69996278216571,2.1481122511710105,GAS,3,1.1538461538461537
670,0.335,9406.27550307799,351.31480432859485,9757.590307406585,104.51417225642211,2.3223084778261027,GAS,3,1.1538461538461537
680,0.34,9155.05601663232,588.4789382628004,9743.53495489512,101.72284462924799,2.5630198066808947,GAS,3,1.1538461538461537
690,0.34500000000000003,9224.485906295044,511.4914819522261,9735.97738824727,102.4942878477227,2.481061549706989,GAS,3,1.1538461538461537
700,0.35000000000000003,9487.23352857396,231.12482204682334,9718.358350620783,105.413705873044,2.186124615210881,GAS,3,1.1764705882352942
710,0.355,9613.325191665432,77.31615215988118,9690.641343825313,106.81472435183812,2.0164495413638432,GAS,3,1.1764705882352942
720,0.36,9637.564033751894,21.65061014055601,9659.21464389245,107.08404481946549,1.9477639020479285,GAS,3,1.1764705882352942
