Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy,Temperature,Pressure,Phase,Max_Cluster_Size,Avg_Cluster_Size
0,0.0,125798.21835014352,8197.625383548702,133995.84373369222,1397.7579816682614,34.61161249844397,GAS,3,1.1111111111111112
10,0.005,129700.79220551082,360.90947696021107,130061.70168247103,1441.1199133945647,25.997361883171063,GAS,3,1.1111111111111112
20,0.01,125887.48220385722,25.502637606183335,125912.9848414634,1398.7498022650802,24.83099332175849,GAS,3,1.1111111111111112
30,0.015,121964.51716677623,-6.836100527714224,121957.68106624852,1355.1613018530693,24.01438670815488,GAS,3,1.1111111111111112
40,0.02,118009.04902958547,185.5569278745268,118194.60595746,1311.211655884283,23.47495042751683,GAS,3,1.1111111111111112
50,0.025,114616.86195597317,10.096164170910573,114626.95812014409,1273.5206883997018,22.592051184318095,GAS,2,1.0909090909090908
60,0.03,111228.8161795625,-5.5476436977415124,111223.26853586476,1235.8757353284723,21.90448360931692,GAS,2,1.0909090909090908
70,0.035,107990.42367886349,-5.0545809424042965,107985.36909792108,1199.8935964318166,21.268951665236532,GAS,2,1.0909090909090908
80,0.04,104910.91093869375,-5.124181502914434,104905.78675719083,1165.6767882077083,20.664017165980532,GAS,2,1.0909090909090908
90,0.045,101982.32678015095,-5.651142068100197,101976.67563808284,1133.1369642238994,20.08793659285859,GAS,2,1.0909090909090908
100,0.05,99197.00004559208,-6.183383214432761,99190.81666237765,1102.1888893954676,19.539716908422097,GAS,3,1.1320754716981132
110,0.055,96547.72766164804,-6.600558527876209,96541.12710312016,1072.7525295738672,19.018376655031478,GAS,3,1.1320754716981132
120,0.06,94027.93321413937,-6.95278274115857,94020.9804313982,1044.7548134904375,18.52273840488774,GAS,3,1.1320754716981132
130,0.065,91631.4804138997,-7.484162992598402,91623.9962509071,1018.1275601544411,18.051515162560726,GAS,3,1.1320754716981132
140,0.07,89351.48667481518,-7.272168301430216,89344.21450651376,992.7942963868354,17.60509398228844,GAS,3,1.1320754716981132
150,0.075,87155.7815477212,20.20444094635391,87175.98598866755,968.3975727524578,17.211529568984744,GAS,3,1.25
160,0.08,84718.68203377028,401.214116332396,85119.89615010268,941.3186892641143,17.201463949195624,GAS,3,1.25
170,0.085,82651.53512126203,538.4702141397364,83190.00533540177,918.3503902362447,16.96082422888732,GAS,3,1.25
180,0.09,81291.9413353562,42.78651336947898,81334.72784872567,903.2437926150689,16.08595596690854,GAS,3,1.25
190,0.095,79563.17290650973,-3.9866003759185715,79559.18630613381,884.0352545167748,15.68337053800449,GAS,3,1.25
200,0.1,77874.41243598859,-5.032999055712472,77869.37943693288,865.2712492887621,15.34805319455997,GAS,3,1.0909090909090908
210,0.105,76266.43388918327,-4.253472950221209,76262.18041623305,847.4048209909253,15.032198192309675,GAS,3,1.0909090909090908
220,0.11,74737.33914911165,-3.711583031760812,74733.62756607989,830.4148794345739,14.73189296574968,GAS,3,1.0909090909090908
230,0.115,73283.35041406359,-3.5458770290501866,73279.80453703454,814.259449045151,14.446074407988458,GAS,3,1.0909090909090908
240,0.12,71900.66553953389,-3.6232737175636616,71897.04226581633,798.8962837725987,14.174182240786813,GAS,3,1.0909090909090908
250,0.125,70585.82828044421,-3.959704087802245,70581.86857635641,784.2869808938246,13.915673070068767,GAS,2,1.0526315789473684
260,0.13,69335.29679635409,-4.290192886498214,69331.00660346758,770.3921866261566,13.670426208073495,GAS,2,1.0526315789473684
270,0.135,68143.6026371003,-2.3319086077247513,68141.27072849257,757.1511404122255,13.440811102775262,GAS,2,1.0526315789473684
280,0.14,66990.0140742513,20.00061146778565,67010.01468571908,744.3334897139034,13.246070709137342,GAS,2,1.0526315789473684
290,0.145,65741.5691110293,195.40817935278318,65936.97729038208,730.4618790114366,13.222833951663945,GAS,2,1.0526315789473684
300,0.15,64016.79389279128,920.9414190099046,64937.73531180118,711.2977099199031,13.768487703376753,GAS,2,1.0909090909090908
310,0.155,63351.08846149629,658.3016148398249,64009.390076336116,703.9009829055144,13.317424836558505,GAS,2,1.0909090909090908
320,0.16,62998.0253110413,98.89196103701678,63096.91727207832,699.97805901157,12.562598156690148,GAS,2,1.0909090909090908
330,0.165,62205.09817902091,9.479247657137593,62214.57742667805,691.1677575446768,12.292400003789316,GAS,2,1.0909090909090908
340,0.17,61369.84326869391,3.41063811611192,61373.25390681002,681.8871474299324,12.118646545682223,GAS,2,1.0909090909090908
350,0.17500000000000002,60573.79925790754,-0.9553901753425512,60572.8438677322,673.0422139767505,11.954736611458413,GAS,3,1.1538461538461537
